,Player No,Player Name,Position,Point,Errors,Touches,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
3,3,Eve Mejia Lisvel Elisa ,MB,0,0,0,0,,DOM,BLOCK,2,18,16088,0
4,4,Peralta Luna Vielka Michelle ,OH,0,0,0,0,,DOM,BLOCK,2,18,16088,0
5,5,Castillo Brenda ,L,0,0,0,0,,DOM,BLOCK,2,18,16088,0
6,7,Marte Frica Niverka Dharlenis (C),S,0,1,0,1,-100.00,DOM,BLOCK,2,18,16088,0
7,8,Tapia Cruz Alondra Denis ,O,0,0,0,0,,DOM,BLOCK,2,18,16088,0
8,9,Hinojosa Diaz Angelica Maria ,MB,0,0,0,0,,DOM,BLOCK,2,18,16088,0
9,11,Gonzalez Geraldine Sthefany ,MB,0,1,0,1,-100.00,DOM,BLOCK,2,18,16088,0
10,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,BLOCK,2,18,16088,0
11,21,Martinez Jineiry ,MB,0,0,0,0,,DOM,BLOCK,2,18,16088,0
12,23,Gonzalez Lopez Gaila Ceneida ,O,0,1,0,1,-100.00,DOM,BLOCK,2,18,16088,0
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,BLOCK,2,18,16088,0
0,16,Peña Isabel Yonkaira Paola ,OH,1,0,0,1,100.00,DOM,BLOCK,3,25,16088,1
1,20,Martinez Brayelin Elizabeth ,OH,1,1,0,2,0.00,DOM,BLOCK,3,25,16088,1
2,23,Gonzalez Lopez Gaila Ceneida ,O,1,0,2,3,33.33,DOM,BLOCK,3,25,16088,1
3,2,Rodriguez Duran Yaneirys ,L,0,0,0,0,,DOM,BLOCK,3,25,16088,1
4,3,Eve Mejia Lisvel Elisa ,MB,0,0,0,0,,DOM,BLOCK,3,25,16088,1
5,4,Peralta Luna Vielka Michelle ,OH,0,0,0,0,,DOM,BLOCK,3,25,16088,1
6,5,Castillo Brenda ,L,0,0,0,0,,DOM,BLOCK,3,25,16088,1
7,7,Marte Frica Niverka Dharlenis (C),S,0,0,0,0,,DOM,BLOCK,3,25,16088,1
8,8,Tapia Cruz Alondra Denis ,O,0,0,0,0,,DOM,BLOCK,3,25,16088,1
9,9,Hinojosa Diaz Angelica Maria ,MB,0,0,0,0,,DOM,BLOCK,3,25,16088,1
10,11,Gonzalez Geraldine Sthefany ,MB,0,0,0,0,,DOM,BLOCK,3,25,16088,1
11,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,BLOCK,3,25,16088,1
12,21,Martinez Jineiry ,MB,0,0,5,5,0.00,DOM,BLOCK,3,25,16088,1
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,BLOCK,3,25,16088,1
0,21,Martinez Jineiry ,MB,1,3,3,7,-28.57,DOM,BLOCK,4,21,16088,0
1,2,Rodriguez Duran Yaneirys ,L,0,0,0,0,,DOM,BLOCK,4,21,16088,0
2,3,Eve Mejia Lisvel Elisa ,MB,0,0,0,0,,DOM,BLOCK,4,21,16088,0
3,4,Peralta Luna Vielka Michelle ,OH,0,0,0,0,,DOM,BLOCK,4,21,16088,0
4,5,Castillo Brenda ,L,0,0,0,0,,DOM,BLOCK,4,21,16088,0
5,7,Marte Frica Niverka Dharlenis (C),S,0,0,0,0,,DOM,BLOCK,4,21,16088,0
6,8,Tapia Cruz Alondra Denis ,O,0,0,0,0,,DOM,BLOCK,4,21,16088,0
7,9,Hinojosa Diaz Angelica Maria ,MB,0,0,0,0,,DOM,BLOCK,4,21,16088,0
8,11,Gonzalez Geraldine Sthefany ,MB,0,0,0,0,,DOM,BLOCK,4,21,16088,0
9,12,Perez Javier Yokaty ,S,0,0,0,0,,DOM,BLOCK,4,21,16088,0
10,16,Peña Isabel Yonkaira Paola ,OH,0,0,0,0,,DOM,BLOCK,4,21,16088,0
11,20,Martinez Brayelin Elizabeth ,OH,0,1,1,2,-50.00,DOM,BLOCK,4,21,16088,0
12,23,Gonzalez Lopez Gaila Ceneida ,O,0,1,1,2,-50.00,DOM,BLOCK,4,21,16088,0
13,25,Martinez Caro Larysmer ,OH,0,0,0,0,,DOM,BLOCK,4,21,16088,0
0,1,Srithong Wipawee ,OH,0,1,2,3,-33.33,THA,BLOCK,0,0,16091,
1,2,Pannoy Piyanut (C),L,0,0,0,0,,THA,BLOCK,0,0,16091,
2,3,Guedpard Pornpun ,S,0,1,1,2,-50.00,THA,BLOCK,0,0,16091,
3,5,Nuekjang Thatdao ,MB,0,1,5,6,-16.67,THA,BLOCK,0,0,16091,
4,12,Bamrungsuk Hattaya ,MB,0,3,0,3,-100.00,THA,BLOCK,0,0,16091,
5,14,Chuewulim Sutadta ,OH,0,0,0,0,,THA,BLOCK,0,0,16091,
6,15,Phomla Soraya ,S,0,0,0,0,,THA,BLOCK,0,0,16091,
7,16,Kokram Pimpichaya ,O,0,0,3,3,0.00,THA,BLOCK,0,0,16091,
8,18,Kongyot Ajcharaporn ,OH,0,2,1,3,-66.67,THA,BLOCK,0,0,16091,
9,19,Moksri Chatchu-On ,OH,0,5,2,7,-71.43,THA,BLOCK,0,0,16091,
10,20,Pairoj Supattra ,L,0,0,0,0,,THA,BLOCK,0,0,16091,
11,21,Sooksod Thanacha ,O,0,2,2,4,-50.00,THA,BLOCK,0,0,16091,
12,24,Boonlert Tichakorn ,MB,0,3,1,4,-75.00,THA,BLOCK,0,0,16091,
13,99,Bundasak Jarasporn ,MB,0,0,0,0,,THA,BLOCK,0,0,16091,
0,1,Srithong Wipawee ,OH,0,0,0,0,,THA,BLOCK,1,26,16091,0
1,2,Pannoy Piyanut (C),L,0,0,0,0,,THA,BLOCK,1,26,16091,0
2,3,Guedpard Pornpun ,S,0,1,0,1,-100.00,THA,BLOCK,1,26,16091,0
3,5,Nuekjang Thatdao ,MB,0,0,2,2,0.00,THA,BLOCK,1,26,16091,0
4,12,Bamrungsuk Hattaya ,MB,0,1,0,1,-100.00,THA,BLOCK,1,26,16091,0
5,14,Chuewulim Sutadta ,OH,0,0,0,0,,THA,BLOCK,1,26,16091,0
6,15,Phomla Soraya ,S,0,0,0,0,,THA,BLOCK,1,26,16091,0
7,16,Kokram Pimpichaya ,O,0,0,2,2,0.00,THA,BLOCK,1,26,16091,0
8,18,Kongyot Ajcharaporn ,OH,0,1,1,2,-50.00,THA,BLOCK,1,26,16091,0
9,19,Moksri Chatchu-On ,OH,0,3,1,4,-75.00,THA,BLOCK,1,26,16091,0
10,20,Pairoj Supattra ,L,0,0,0,0,,THA,BLOCK,1,26,16091,0
11,21,Sooksod Thanacha ,O,0,0,0,0,,THA,BLOCK,1,26,16091,0
12,24,Boonlert Tichakorn ,MB,0,0,0,0,,THA,BLOCK,1,26,16091,0
13,99,Bundasak Jarasporn ,MB,0,0,0,0,,THA,BLOCK,1,26,16091,0
0,1,Srithong Wipawee ,OH,0,1,0,1,-100.00,THA,BLOCK,2,18,16091,0
1,2,Pannoy Piyanut (C),L,0,0,0,0,,THA,BLOCK,2,18,16091,0
2,3,Guedpard Pornpun ,S,0,0,0,0,,THA,BLOCK,2,18,16091,0
3,5,Nuekjang Thatdao ,MB,0,0,1,1,0.00,THA,BLOCK,2,18,16091,0
4,12,Bamrungsuk Hattaya ,MB,0,2,0,2,-100.00,THA,BLOCK,2,18,16091,0
5,14,Chuewulim Sutadta ,OH,0,0,0,0,,THA,BLOCK,2,18,16091,0
6,15,Phomla Soraya ,S,0,0,0,0,,THA,BLOCK,2,18,16091,0
7,16,Kokram Pimpichaya ,O,0,0,1,1,0.00,THA,BLOCK,2,18,16091,0
8,18,Kongyot Ajcharaporn ,OH,0,0,0,0,,THA,BLOCK,2,18,16091,0
9,19,Moksri Chatchu-On ,OH,0,1,0,1,-100.00,THA,BLOCK,2,18,16091,0
10,20,Pairoj Supattra ,L,0,0,0,0,,THA,BLOCK,2,18,16091,0
11,21,Sooksod Thanacha ,O,0,1,0,1,-100.00,THA,BLOCK,2,18,16091,0
12,24,Boonlert Tichakorn ,MB,0,1,0,1,-100.00,THA,BLOCK,2,18,16091,0
13,99,Bundasak Jarasporn ,MB,0,0,0,0,,THA,BLOCK,2,18,16091,0
0,1,Srithong Wipawee ,OH,0,0,2,2,0.00,THA,BLOCK,3,20,16091,0
1,2,Pannoy Piyanut (C),L,0,0,0,0,,THA,BLOCK,3,20,16091,0
2,3,Guedpard Pornpun ,S,0,0,1,1,0.00,THA,BLOCK,3,20,16091,0
3,5,Nuekjang Thatdao ,MB,0,1,2,3,-33.33,THA,BLOCK,3,20,16091,0
4,12,Bamrungsuk Hattaya ,MB,0,0,0,0,,THA,BLOCK,3,20,16091,0
5,14,Chuewulim Sutadta ,OH,0,0,0,0,,THA,BLOCK,3,20,16091,0
6,15,Phomla Soraya ,S,0,0,0,0,,THA,BLOCK,3,20,16091,0
7,16,Kokram Pimpichaya ,O,0,0,0,0,,THA,BLOCK,3,20,16091,0
8,18,Kongyot Ajcharaporn ,OH,0,1,0,1,-100.00,THA,BLOCK,3,20,16091,0
9,19,Moksri Chatchu-On ,OH,0,1,1,2,-50.00,THA,BLOCK,3,20,16091,0
10,20,Pairoj Supattra ,L,0,0,0,0,,THA,BLOCK,3,20,16091,0
11,21,Sooksod Thanacha ,O,0,1,2,3,-33.33,THA,BLOCK,3,20,16091,0
12,24,Boonlert Tichakorn ,MB,0,2,1,3,-66.67,THA,BLOCK,3,20,16091,0
13,99,Bundasak Jarasporn ,MB,0,0,0,0,,THA,BLOCK,3,20,16091,0
0,16,Baijens Indy ,MB,4,6,7,17,-11.76,NED,BLOCK,0,0,16091,
1,4,Plak Celeste ,O,2,3,2,7,-14.29,NED,BLOCK,0,0,16091,
2,5,Knollema Jolien ,OH,2,1,2,5,20.00,NED,BLOCK,0,0,16091,
3,7,Lohuis Juliet ,MB,1,2,7,10,-10.00,NED,BLOCK,0,0,16091,
4,12,Bongaerts Britt ,S,1,3,2,6,-33.33,NED,BLOCK,0,0,16091,
5,19,Daalderop Nika (C),OH,1,4,4,9,-33.33,NED,BLOCK,0,0,16091,
6,1,Knip Kirsten ,L,0,0,0,0,,NED,BLOCK,0,0,16091,
7,3,Jasper Hester ,OH,0,0,0,0,,NED,BLOCK,0,0,16091,
8,10,van Aalen Sarah ,S,0,0,0,0,,NED,BLOCK,0,0,16091,
9,17,Vos Iris ,OH,0,0,0,0,,NED,BLOCK,0,0,16091,
10,23,Timmerman Eline ,MB,0,1,0,1,-100.00,NED,BLOCK,0,0,16091,
11,25,Reesink Florien ,L,0,0,0,0,,NED,BLOCK,0,0,16091,
12,27,Scholten Iris ,O,0,0,0,0,,NED,BLOCK,0,0,16091,
13,33,Marring Nova ,OH,0,0,0,0,,NED,BLOCK,0,0,16091,
0,4,Plak Celeste ,O,1,2,1,4,-25.00,NED,BLOCK,1,28,16091,1
1,5,Knollema Jolien ,OH,1,0,0,1,100.00,NED,BLOCK,1,28,16091,1
2,16,Baijens Indy ,MB,1,1,1,3,0.00,NED,BLOCK,1,28,16091,1
3,19,Daalderop Nika (C),OH,1,2,1,4,-25.00,NED,BLOCK,1,28,16091,1
4,1,Knip Kirsten ,L,0,0,0,0,,NED,BLOCK,1,28,16091,1
5,3,Jasper Hester ,OH,0,0,0,0,,NED,BLOCK,1,28,16091,1
6,7,Lohuis Juliet ,MB,0,0,1,1,0.00,NED,BLOCK,1,28,16091,1
7,10,van Aalen Sarah ,S,0,0,0,0,,NED,BLOCK,1,28,16091,1
8,12,Bongaerts Britt ,S,0,1,0,1,-100.00,NED,BLOCK,1,28,16091,1
9,17,Vos Iris ,OH,0,0,0,0,,NED,BLOCK,1,28,16091,1
10,23,Timmerman Eline ,MB,0,0,0,0,,NED,BLOCK,1,28,16091,1
11,25,Reesink Florien ,L,0,0,0,0,,NED,BLOCK,1,28,16091,1
12,27,Scholten Iris ,O,0,0,0,0,,NED,BLOCK,1,28,16091,1
13,33,Marring Nova ,OH,0,0,0,0,,NED,BLOCK,1,28,16091,1
0,5,Knollema Jolien ,OH,1,1,2,4,0.00,NED,BLOCK,2,25,16091,1
1,7,Lohuis Juliet ,MB,1,0,2,3,33.33,NED,BLOCK,2,25,16091,1
2,16,Baijens Indy ,MB,1,2,5,8,-12.50,NED,BLOCK,2,25,16091,1
3,1,Knip Kirsten ,L,0,0,0,0,,NED,BLOCK,2,25,16091,1
4,3,Jasper Hester ,OH,0,0,0,0,,NED,BLOCK,2,25,16091,1
5,4,Plak Celeste ,O,0,0,0,0,,NED,BLOCK,2,25,16091,1
6,10,van Aalen Sarah ,S,0,0,0,0,,NED,BLOCK,2,25,16091,1
7,12,Bongaerts Britt ,S,0,1,0,1,-100.00,NED,BLOCK,2,25,16091,1
8,17,Vos Iris ,OH,0,0,0,0,,NED,BLOCK,2,25,16091,1
9,19,Daalderop Nika (C),OH,0,0,1,1,0.00,NED,BLOCK,2,25,16091,1
10,23,Timmerman Eline ,MB,0,0,0,0,,NED,BLOCK,2,25,16091,1
11,25,Reesink Florien ,L,0,0,0,0,,NED,BLOCK,2,25,16091,1
12,27,Scholten Iris ,O,0,0,0,0,,NED,BLOCK,2,25,16091,1
13,33,Marring Nova ,OH,0,0,0,0,,NED,BLOCK,2,25,16091,1
0,16,Baijens Indy ,MB,2,3,1,6,-16.67,NED,BLOCK,3,25,16091,1
1,4,Plak Celeste ,O,1,1,1,3,0.00,NED,BLOCK,3,25,16091,1
2,12,Bongaerts Britt ,S,1,1,2,4,0.00,NED,BLOCK,3,25,16091,1
3,1,Knip Kirsten ,L,0,0,0,0,,NED,BLOCK,3,25,16091,1
4,3,Jasper Hester ,OH,0,0,0,0,,NED,BLOCK,3,25,16091,1
5,5,Knollema Jolien ,OH,0,0,0,0,,NED,BLOCK,3,25,16091,1
6,7,Lohuis Juliet ,MB,0,2,4,6,-33.33,NED,BLOCK,3,25,16091,1
7,10,van Aalen Sarah ,S,0,0,0,0,,NED,BLOCK,3,25,16091,1
8,17,Vos Iris ,OH,0,0,0,0,,NED,BLOCK,3,25,16091,1
9,19,Daalderop Nika (C),OH,0,2,2,4,-50.00,NED,BLOCK,3,25,16091,1
10,23,Timmerman Eline ,MB,0,1,0,1,-100.00,NED,BLOCK,3,25,16091,1
11,25,Reesink Florien ,L,0,0,0,0,,NED,BLOCK,3,25,16091,1
12,27,Scholten Iris ,O,0,0,0,0,,NED,BLOCK,3,25,16091,1
13,33,Marring Nova ,OH,0,0,0,0,,NED,BLOCK,3,25,16091,1
0,15,Washington Haleigh ,MB,5,11,5,21,-28.57,USA,BLOCK,0,0,16092,
1,16,Rettke Dana ,MB,3,3,9,15,0.00,USA,BLOCK,0,0,16092,
2,23,Robinson Kelsey ,OH,3,6,6,15,-20.00,USA,BLOCK,0,0,16092,
3,1,Hancock Micha ,S,1,3,13,17,-11.76,USA,BLOCK,0,0,16092,
4,11,Drews Andrea ,O,1,3,4,8,-25.00,USA,BLOCK,0,0,16092,
5,4,Wong-Orantes Justine (C),L,0,0,0,0,,USA,BLOCK,0,0,16092,
6,5,Frantti Alexandra ,OH,0,5,3,8,-62.50,USA,BLOCK,0,0,16092,
7,6,Hentz Morgan ,L,0,0,0,0,,USA,BLOCK,0,0,16092,
8,7,Carlini Lauren ,S,0,0,0,0,,USA,BLOCK,0,0,16092,
9,8,Butler Brionne ,MB,0,0,0,0,,USA,BLOCK,0,0,16092,
10,12,Thompson Jordan ,O,0,0,2,2,0.00,USA,BLOCK,0,0,16092,
11,14,Stevenson Anna ,MB,0,0,0,0,,USA,BLOCK,0,0,16092,
12,18,Bajema Kara ,OH,0,1,1,2,-50.00,USA,BLOCK,0,0,16092,
13,22,Plummer Kathryn ,OH,0,0,0,0,,USA,BLOCK,0,0,16092,
0,1,Hancock Micha ,S,1,0,0,1,100.00,USA,BLOCK,1,17,16092,0
1,4,Wong-Orantes Justine (C),L,0,0,0,0,,USA,BLOCK,1,17,16092,0
2,5,Frantti Alexandra ,OH,0,0,0,0,,USA,BLOCK,1,17,16092,0
3,6,Hentz Morgan ,L,0,0,0,0,,USA,BLOCK,1,17,16092,0
4,7,Carlini Lauren ,S,0,0,0,0,,USA,BLOCK,1,17,16092,0
5,8,Butler Brionne ,MB,0,0,0,0,,USA,BLOCK,1,17,16092,0
6,11,Drews Andrea ,O,0,0,0,0,,USA,BLOCK,1,17,16092,0
7,12,Thompson Jordan ,O,0,0,2,2,0.00,USA,BLOCK,1,17,16092,0
8,14,Stevenson Anna ,MB,0,0,0,0,,USA,BLOCK,1,17,16092,0
9,15,Washington Haleigh ,MB,0,3,1,4,-75.00,USA,BLOCK,1,17,16092,0
10,16,Rettke Dana ,MB,0,1,3,4,-25.00,USA,BLOCK,1,17,16092,0
11,18,Bajema Kara ,OH,0,1,1,2,-50.00,USA,BLOCK,1,17,16092,0
12,22,Plummer Kathryn ,OH,0,0,0,0,,USA,BLOCK,1,17,16092,0
13,23,Robinson Kelsey ,OH,0,1,3,4,-25.00,USA,BLOCK,1,17,16092,0
0,15,Washington Haleigh ,MB,3,3,0,6,0.00,USA,BLOCK,2,25,16092,1
1,23,Robinson Kelsey ,OH,3,0,1,4,75.00,USA,BLOCK,2,25,16092,1
2,1,Hancock Micha ,S,0,0,1,1,0.00,USA,BLOCK,2,25,16092,1
3,4,Wong-Orantes Justine (C),L,0,0,0,0,,USA,BLOCK,2,25,16092,1
4,5,Frantti Alexandra ,OH,0,0,1,1,0.00,USA,BLOCK,2,25,16092,1
5,6,Hentz Morgan ,L,0,0,0,0,,USA,BLOCK,2,25,16092,1
6,7,Carlini Lauren ,S,0,0,0,0,,USA,BLOCK,2,25,16092,1
7,8,Butler Brionne ,MB,0,0,0,0,,USA,BLOCK,2,25,16092,1
8,11,Drews Andrea ,O,0,2,2,4,-50.00,USA,BLOCK,2,25,16092,1
9,12,Thompson Jordan ,O,0,0,0,0,,USA,BLOCK,2,25,16092,1
10,14,Stevenson Anna ,MB,0,0,0,0,,USA,BLOCK,2,25,16092,1
11,16,Rettke Dana ,MB,0,0,0,0,,USA,BLOCK,2,25,16092,1
12,18,Bajema Kara ,OH,0,0,0,0,,USA,BLOCK,2,25,16092,1
13,22,Plummer Kathryn ,OH,0,0,0,0,,USA,BLOCK,2,25,16092,1
0,16,Rettke Dana ,MB,3,1,1,5,40.00,USA,BLOCK,3,27,16092,1
1,11,Drews Andrea ,O,1,0,1,2,50.00,USA,BLOCK,3,27,16092,1
2,15,Washington Haleigh ,MB,1,2,1,4,-25.00,USA,BLOCK,3,27,16092,1
3,1,Hancock Micha ,S,0,1,3,4,-25.00,USA,BLOCK,3,27,16092,1
4,4,Wong-Orantes Justine (C),L,0,0,0,0,,USA,BLOCK,3,27,16092,1
5,5,Frantti Alexandra ,OH,0,3,0,3,-100.00,USA,BLOCK,3,27,16092,1
6,6,Hentz Morgan ,L,0,0,0,0,,USA,BLOCK,3,27,16092,1
7,7,Carlini Lauren ,S,0,0,0,0,,USA,BLOCK,3,27,16092,1
8,8,Butler Brionne ,MB,0,0,0,0,,USA,BLOCK,3,27,16092,1
9,12,Thompson Jordan ,O,0,0,0,0,,USA,BLOCK,3,27,16092,1
10,14,Stevenson Anna ,MB,0,0,0,0,,USA,BLOCK,3,27,16092,1
11,18,Bajema Kara ,OH,0,0,0,0,,USA,BLOCK,3,27,16092,1
12,22,Plummer Kathryn ,OH,0,0,0,0,,USA,BLOCK,3,27,16092,1
13,23,Robinson Kelsey ,OH,0,2,0,2,-100.00,USA,BLOCK,3,27,16092,1
0,15,Washington Haleigh ,MB,1,2,3,6,-16.67,USA,BLOCK,4,28,16092,0
1,1,Hancock Micha ,S,0,2,4,6,-33.33,USA,BLOCK,4,28,16092,0
2,4,Wong-Orantes Justine (C),L,0,0,0,0,,USA,BLOCK,4,28,16092,0
3,5,Frantti Alexandra ,OH,0,2,0,2,-100.00,USA,BLOCK,4,28,16092,0
4,6,Hentz Morgan ,L,0,0,0,0,,USA,BLOCK,4,28,16092,0
5,7,Carlini Lauren ,S,0,0,0,0,,USA,BLOCK,4,28,16092,0
6,8,Butler Brionne ,MB,0,0,0,0,,USA,BLOCK,4,28,16092,0
7,11,Drews Andrea ,O,0,1,0,1,-100.00,USA,BLOCK,4,28,16092,0
8,12,Thompson Jordan ,O,0,0,0,0,,USA,BLOCK,4,28,16092,0
9,14,Stevenson Anna ,MB,0,0,0,0,,USA,BLOCK,4,28,16092,0
10,16,Rettke Dana ,MB,0,1,4,5,-20.00,USA,BLOCK,4,28,16092,0
11,18,Bajema Kara ,OH,0,0,0,0,,USA,BLOCK,4,28,16092,0
12,22,Plummer Kathryn ,OH,0,0,0,0,,USA,BLOCK,4,28,16092,0
13,23,Robinson Kelsey ,OH,0,3,2,5,-60.00,USA,BLOCK,4,28,16092,0
0,1,Hancock Micha ,S,0,0,5,5,0.00,USA,BLOCK,5,16,16092,1
1,4,Wong-Orantes Justine (C),L,0,0,0,0,,USA,BLOCK,5,16,16092,1
2,5,Frantti Alexandra ,OH,0,0,2,2,0.00,USA,BLOCK,5,16,16092,1
3,6,Hentz Morgan ,L,0,0,0,0,,USA,BLOCK,5,16,16092,1
4,7,Carlini Lauren ,S,0,0,0,0,,USA,BLOCK,5,16,16092,1
5,8,Butler Brionne ,MB,0,0,0,0,,USA,BLOCK,5,16,16092,1
6,11,Drews Andrea ,O,0,0,1,1,0.00,USA,BLOCK,5,16,16092,1
7,12,Thompson Jordan ,O,0,0,0,0,,USA,BLOCK,5,16,16092,1
8,14,Stevenson Anna ,MB,0,0,0,0,,USA,BLOCK,5,16,16092,1
9,15,Washington Haleigh ,MB,0,1,0,1,-100.00,USA,BLOCK,5,16,16092,1
10,16,Rettke Dana ,MB,0,0,1,1,0.00,USA,BLOCK,5,16,16092,1
11,18,Bajema Kara ,OH,0,0,0,0,,USA,BLOCK,5,16,16092,1
12,22,Plummer Kathryn ,OH,0,0,0,0,,USA,BLOCK,5,16,16092,1
13,23,Robinson Kelsey ,OH,0,0,0,0,,USA,BLOCK,5,16,16092,1
0,5,Korneluk Agnieszka (C),MB,5,3,5,13,15.38,POL,BLOCK,0,0,16092,
1,9,Stysiak Magdalena ,O,3,4,4,11,-9.09,POL,BLOCK,0,0,16092,
2,11,Lukasik Martyna ,OH,3,1,5,9,22.22,POL,BLOCK,0,0,16092,
3,26,Wenerska Katarzyna ,S,2,8,4,14,-42.86,POL,BLOCK,0,0,16092,
4,95,Jurczyk Magdalena ,MB,1,6,9,16,-31.25,POL,BLOCK,0,0,16092,
5,1,Stenzel Maria ,L,0,0,0,0,,POL,BLOCK,0,0,16092,
6,7,Galkowska Monika ,O,0,0,1,1,0.00,POL,BLOCK,0,0,16092,
7,10,Fedusio Monika ,OH,0,1,1,2,-50.00,POL,BLOCK,0,0,16092,
8,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,POL,BLOCK,0,0,16092,
9,15,Czyrnianska Martyna ,OH,0,2,0,2,-100.00,POL,BLOCK,0,0,16092,
10,23,Pierzchała Dominika ,MB,0,0,0,0,,POL,BLOCK,0,0,16092,
11,27,Pacak Joanna ,MB,0,0,0,0,,POL,BLOCK,0,0,16092,
12,30,Rozanski Olivia ,OH,0,3,5,8,-37.50,POL,BLOCK,0,0,16092,
13,62,Nowicka Julia ,S,0,0,0,0,,POL,BLOCK,0,0,16092,
0,5,Korneluk Agnieszka (C),MB,3,0,3,6,50.00,POL,BLOCK,1,25,16092,1
1,9,Stysiak Magdalena ,O,1,1,1,3,0.00,POL,BLOCK,1,25,16092,1
2,95,Jurczyk Magdalena ,MB,1,0,3,4,25.00,POL,BLOCK,1,25,16092,1
3,1,Stenzel Maria ,L,0,0,0,0,,POL,BLOCK,1,25,16092,1
4,7,Galkowska Monika ,O,0,0,0,0,,POL,BLOCK,1,25,16092,1
5,10,Fedusio Monika ,OH,0,0,0,0,,POL,BLOCK,1,25,16092,1
6,11,Lukasik Martyna ,OH,0,0,1,1,0.00,POL,BLOCK,1,25,16092,1
7,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,POL,BLOCK,1,25,16092,1
8,15,Czyrnianska Martyna ,OH,0,0,0,0,,POL,BLOCK,1,25,16092,1
9,23,Pierzchała Dominika ,MB,0,0,0,0,,POL,BLOCK,1,25,16092,1
10,26,Wenerska Katarzyna ,S,0,1,0,1,-100.00,POL,BLOCK,1,25,16092,1
11,27,Pacak Joanna ,MB,0,0,0,0,,POL,BLOCK,1,25,16092,1
12,30,Rozanski Olivia ,OH,0,1,3,4,-25.00,POL,BLOCK,1,25,16092,1
13,62,Nowicka Julia ,S,0,0,0,0,,POL,BLOCK,1,25,16092,1
0,1,Stenzel Maria ,L,0,0,0,0,,POL,BLOCK,2,15,16092,0
1,5,Korneluk Agnieszka (C),MB,0,1,0,1,-100.00,POL,BLOCK,2,15,16092,0
2,7,Galkowska Monika ,O,0,0,0,0,,POL,BLOCK,2,15,16092,0
3,9,Stysiak Magdalena ,O,0,2,1,3,-66.67,POL,BLOCK,2,15,16092,0
4,10,Fedusio Monika ,OH,0,1,1,2,-50.00,POL,BLOCK,2,15,16092,0
5,11,Lukasik Martyna ,OH,0,0,0,0,,POL,BLOCK,2,15,16092,0
6,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,POL,BLOCK,2,15,16092,0
7,15,Czyrnianska Martyna ,OH,0,0,0,0,,POL,BLOCK,2,15,16092,0
8,23,Pierzchała Dominika ,MB,0,0,0,0,,POL,BLOCK,2,15,16092,0
9,26,Wenerska Katarzyna ,S,0,2,1,3,-66.67,POL,BLOCK,2,15,16092,0
10,27,Pacak Joanna ,MB,0,0,0,0,,POL,BLOCK,2,15,16092,0
11,30,Rozanski Olivia ,OH,0,1,0,1,-100.00,POL,BLOCK,2,15,16092,0
12,62,Nowicka Julia ,S,0,0,0,0,,POL,BLOCK,2,15,16092,0
13,95,Jurczyk Magdalena ,MB,0,1,1,2,-50.00,POL,BLOCK,2,15,16092,0
0,9,Stysiak Magdalena ,O,1,0,2,3,33.33,POL,BLOCK,3,25,16092,0
1,11,Lukasik Martyna ,OH,1,1,2,4,0.00,POL,BLOCK,3,25,16092,0
2,26,Wenerska Katarzyna ,S,1,1,0,2,0.00,POL,BLOCK,3,25,16092,0
3,1,Stenzel Maria ,L,0,0,0,0,,POL,BLOCK,3,25,16092,0
4,5,Korneluk Agnieszka (C),MB,0,0,2,2,0.00,POL,BLOCK,3,25,16092,0
5,7,Galkowska Monika ,O,0,0,0,0,,POL,BLOCK,3,25,16092,0
6,10,Fedusio Monika ,OH,0,0,0,0,,POL,BLOCK,3,25,16092,0
7,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,POL,BLOCK,3,25,16092,0
8,15,Czyrnianska Martyna ,OH,0,0,0,0,,POL,BLOCK,3,25,16092,0
9,23,Pierzchała Dominika ,MB,0,0,0,0,,POL,BLOCK,3,25,16092,0
10,27,Pacak Joanna ,MB,0,0,0,0,,POL,BLOCK,3,25,16092,0
11,30,Rozanski Olivia ,OH,0,0,2,2,0.00,POL,BLOCK,3,25,16092,0
12,62,Nowicka Julia ,S,0,0,0,0,,POL,BLOCK,3,25,16092,0
13,95,Jurczyk Magdalena ,MB,0,3,2,5,-60.00,POL,BLOCK,3,25,16092,0
0,5,Korneluk Agnieszka (C),MB,2,1,0,3,33.33,POL,BLOCK,4,30,16092,1
1,11,Lukasik Martyna ,OH,2,0,1,3,66.67,POL,BLOCK,4,30,16092,1
2,9,Stysiak Magdalena ,O,1,0,0,1,100.00,POL,BLOCK,4,30,16092,1
3,1,Stenzel Maria ,L,0,0,0,0,,POL,BLOCK,4,30,16092,1
4,7,Galkowska Monika ,O,0,0,1,1,0.00,POL,BLOCK,4,30,16092,1
5,10,Fedusio Monika ,OH,0,0,0,0,,POL,BLOCK,4,30,16092,1
6,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,POL,BLOCK,4,30,16092,1
