,Player No,Player Name,Position,Point,Errors,Touches,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
12,23,ManaKij Sirima ,S,0,0,0,0,,THA,BLOCK,1,25,13852,1
13,25,Janthawisut Sasipapron ,OH,0,0,0,0,,THA,BLOCK,1,25,13852,1
0,2,Pannoy Piyanut ,L,0,0,0,0,,THA,BLOCK,2,15,13852,0
1,3,Guedpard Pornpun (C),S,0,0,2,2,0.00,THA,BLOCK,2,15,13852,0
2,9,Bundasak Jarasporn ,MB,0,4,0,4,-100.00,THA,BLOCK,2,15,13852,0
3,12,Bamrungsuk Hattaya ,MB,0,0,0,0,,THA,BLOCK,2,15,13852,0
4,14,Chuewulim Sutadta ,OH,0,0,0,0,,THA,BLOCK,2,15,13852,0
5,15,Kamulthala Kaewkalaya ,MB,0,0,0,0,,THA,BLOCK,2,15,13852,0
6,16,Kokram Pimpichaya ,O,0,0,0,0,,THA,BLOCK,2,15,13852,0
7,17,Boonlert Tichaya ,S,0,0,0,0,,THA,BLOCK,2,15,13852,0
8,18,Kongyot Ajcharaporn ,OH,0,0,1,1,0.00,THA,BLOCK,2,15,13852,0
9,19,Moksri Chatchu-On ,OH,0,0,1,1,0.00,THA,BLOCK,2,15,13852,0
10,20,Pairoj Supattra ,L,0,0,0,0,,THA,BLOCK,2,15,13852,0
11,21,Sooksod Thanacha ,O,0,0,0,0,,THA,BLOCK,2,15,13852,0
12,23,ManaKij Sirima ,S,0,0,0,0,,THA,BLOCK,2,15,13852,0
13,25,Janthawisut Sasipapron ,OH,0,0,0,0,,THA,BLOCK,2,15,13852,0
0,2,Pannoy Piyanut ,L,0,0,0,0,,THA,BLOCK,3,18,13852,0
1,3,Guedpard Pornpun (C),S,0,0,0,0,,THA,BLOCK,3,18,13852,0
2,9,Bundasak Jarasporn ,MB,0,0,0,0,,THA,BLOCK,3,18,13852,0
3,12,Bamrungsuk Hattaya ,MB,0,0,0,0,,THA,BLOCK,3,18,13852,0
4,14,Chuewulim Sutadta ,OH,0,0,0,0,,THA,BLOCK,3,18,13852,0
5,15,Kamulthala Kaewkalaya ,MB,0,3,1,4,-75.00,THA,BLOCK,3,18,13852,0
6,16,Kokram Pimpichaya ,O,0,0,0,0,,THA,BLOCK,3,18,13852,0
7,17,Boonlert Tichaya ,S,0,0,0,0,,THA,BLOCK,3,18,13852,0
8,18,Kongyot Ajcharaporn ,OH,0,0,1,1,0.00,THA,BLOCK,3,18,13852,0
9,19,Moksri Chatchu-On ,OH,0,2,0,2,-100.00,THA,BLOCK,3,18,13852,0
10,20,Pairoj Supattra ,L,0,0,0,0,,THA,BLOCK,3,18,13852,0
11,21,Sooksod Thanacha ,O,0,0,0,0,,THA,BLOCK,3,18,13852,0
12,23,ManaKij Sirima ,S,0,0,0,0,,THA,BLOCK,3,18,13852,0
13,25,Janthawisut Sasipapron ,OH,0,0,0,0,,THA,BLOCK,3,18,13852,0
0,3,Guedpard Pornpun (C),S,1,0,1,2,50.00,THA,BLOCK,4,21,13852,0
1,12,Bamrungsuk Hattaya ,MB,1,1,1,3,0.00,THA,BLOCK,4,21,13852,0
2,2,Pannoy Piyanut ,L,0,0,0,0,,THA,BLOCK,4,21,13852,0
3,9,Bundasak Jarasporn ,MB,0,0,1,1,0.00,THA,BLOCK,4,21,13852,0
4,14,Chuewulim Sutadta ,OH,0,0,0,0,,THA,BLOCK,4,21,13852,0
5,15,Kamulthala Kaewkalaya ,MB,0,0,0,0,,THA,BLOCK,4,21,13852,0
6,16,Kokram Pimpichaya ,O,0,0,0,0,,THA,BLOCK,4,21,13852,0
7,17,Boonlert Tichaya ,S,0,0,0,0,,THA,BLOCK,4,21,13852,0
8,18,Kongyot Ajcharaporn ,OH,0,2,1,3,-66.67,THA,BLOCK,4,21,13852,0
9,19,Moksri Chatchu-On ,OH,0,0,0,0,,THA,BLOCK,4,21,13852,0
10,20,Pairoj Supattra ,L,0,0,0,0,,THA,BLOCK,4,21,13852,0
11,21,Sooksod Thanacha ,O,0,0,0,0,,THA,BLOCK,4,21,13852,0
12,23,ManaKij Sirima ,S,0,0,0,0,,THA,BLOCK,4,21,13852,0
13,25,Janthawisut Sasipapron ,OH,0,0,0,0,,THA,BLOCK,4,21,13852,0
0,11,Danesi Anna ,MB,3,3,2,8,0.00,ITA,BLOCK,0,0,13853,
1,1,Lubian Marina ,MB,1,0,0,1,100.00,ITA,BLOCK,0,0,13853,
2,9,Bosetti Caterina Chiara ,OH,1,3,2,6,-33.33,ITA,BLOCK,0,0,13853,
3,10,Chirichella Cristina ,MB,1,3,7,11,-18.18,ITA,BLOCK,0,0,13853,
4,14,Pietrini Elena ,OH,1,1,1,3,0.00,ITA,BLOCK,0,0,13853,
5,3,Gennari Alessia ,OH,0,0,0,0,,ITA,BLOCK,0,0,13853,
6,4,Bonifacio Sara ,MB,0,0,0,0,,ITA,BLOCK,0,0,13853,
7,5,Malinov Ofelia ,S,0,0,3,3,0.00,ITA,BLOCK,0,0,13853,
8,6,De Gennaro Monica ,L,0,0,0,0,,ITA,BLOCK,0,0,13853,
9,7,Fersino Eleonora ,L,0,0,0,0,,ITA,BLOCK,0,0,13853,
10,8,Orro Alessia ,S,0,2,0,2,-100.00,ITA,BLOCK,0,0,13853,
11,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,ITA,BLOCK,0,0,13853,
12,17,Sylla Myriam Fatime (C),OH,0,1,2,3,-33.33,ITA,BLOCK,0,0,13853,
13,18,Egonu Paola Ogechi ,O,0,4,1,5,-80.00,ITA,BLOCK,0,0,13853,
0,10,Chirichella Cristina ,MB,1,1,3,5,0.00,ITA,BLOCK,1,25,13853,1
1,14,Pietrini Elena ,OH,1,0,0,1,100.00,ITA,BLOCK,1,25,13853,1
2,1,Lubian Marina ,MB,0,0,0,0,,ITA,BLOCK,1,25,13853,1
3,3,Gennari Alessia ,OH,0,0,0,0,,ITA,BLOCK,1,25,13853,1
4,4,Bonifacio Sara ,MB,0,0,0,0,,ITA,BLOCK,1,25,13853,1
5,5,Malinov Ofelia ,S,0,0,0,0,,ITA,BLOCK,1,25,13853,1
6,6,De Gennaro Monica ,L,0,0,0,0,,ITA,BLOCK,1,25,13853,1
7,7,Fersino Eleonora ,L,0,0,0,0,,ITA,BLOCK,1,25,13853,1
8,8,Orro Alessia ,S,0,0,0,0,,ITA,BLOCK,1,25,13853,1
9,9,Bosetti Caterina Chiara ,OH,0,0,0,0,,ITA,BLOCK,1,25,13853,1
10,11,Danesi Anna ,MB,0,2,1,3,-66.67,ITA,BLOCK,1,25,13853,1
11,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,ITA,BLOCK,1,25,13853,1
12,17,Sylla Myriam Fatime (C),OH,0,1,1,2,-50.00,ITA,BLOCK,1,25,13853,1
13,18,Egonu Paola Ogechi ,O,0,1,0,1,-100.00,ITA,BLOCK,1,25,13853,1
0,1,Lubian Marina ,MB,0,0,0,0,,ITA,BLOCK,2,25,13853,1
1,3,Gennari Alessia ,OH,0,0,0,0,,ITA,BLOCK,2,25,13853,1
2,4,Bonifacio Sara ,MB,0,0,0,0,,ITA,BLOCK,2,25,13853,1
3,5,Malinov Ofelia ,S,0,0,0,0,,ITA,BLOCK,2,25,13853,1
4,6,De Gennaro Monica ,L,0,0,0,0,,ITA,BLOCK,2,25,13853,1
5,7,Fersino Eleonora ,L,0,0,0,0,,ITA,BLOCK,2,25,13853,1
6,8,Orro Alessia ,S,0,1,0,1,-100.00,ITA,BLOCK,2,25,13853,1
7,9,Bosetti Caterina Chiara ,OH,0,1,1,2,-50.00,ITA,BLOCK,2,25,13853,1
8,10,Chirichella Cristina ,MB,0,0,2,2,0.00,ITA,BLOCK,2,25,13853,1
9,11,Danesi Anna ,MB,0,0,0,0,,ITA,BLOCK,2,25,13853,1
10,14,Pietrini Elena ,OH,0,0,0,0,,ITA,BLOCK,2,25,13853,1
11,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,ITA,BLOCK,2,25,13853,1
12,17,Sylla Myriam Fatime (C),OH,0,0,1,1,0.00,ITA,BLOCK,2,25,13853,1
13,18,Egonu Paola Ogechi ,O,0,1,1,2,-50.00,ITA,BLOCK,2,25,13853,1
0,11,Danesi Anna ,MB,2,0,1,3,66.67,ITA,BLOCK,3,24,13853,0
1,1,Lubian Marina ,MB,1,0,0,1,100.00,ITA,BLOCK,3,24,13853,0
2,3,Gennari Alessia ,OH,0,0,0,0,,ITA,BLOCK,3,24,13853,0
3,4,Bonifacio Sara ,MB,0,0,0,0,,ITA,BLOCK,3,24,13853,0
4,5,Malinov Ofelia ,S,0,0,1,1,0.00,ITA,BLOCK,3,24,13853,0
5,6,De Gennaro Monica ,L,0,0,0,0,,ITA,BLOCK,3,24,13853,0
6,7,Fersino Eleonora ,L,0,0,0,0,,ITA,BLOCK,3,24,13853,0
7,8,Orro Alessia ,S,0,0,0,0,,ITA,BLOCK,3,24,13853,0
8,9,Bosetti Caterina Chiara ,OH,0,1,0,1,-100.00,ITA,BLOCK,3,24,13853,0
9,10,Chirichella Cristina ,MB,0,1,1,2,-50.00,ITA,BLOCK,3,24,13853,0
10,14,Pietrini Elena ,OH,0,1,0,1,-100.00,ITA,BLOCK,3,24,13853,0
11,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,ITA,BLOCK,3,24,13853,0
12,17,Sylla Myriam Fatime (C),OH,0,0,0,0,,ITA,BLOCK,3,24,13853,0
13,18,Egonu Paola Ogechi ,O,0,0,0,0,,ITA,BLOCK,3,24,13853,0
0,9,Bosetti Caterina Chiara ,OH,1,1,1,3,0.00,ITA,BLOCK,4,25,13853,1
1,11,Danesi Anna ,MB,1,1,0,2,0.00,ITA,BLOCK,4,25,13853,1
2,1,Lubian Marina ,MB,0,0,0,0,,ITA,BLOCK,4,25,13853,1
3,3,Gennari Alessia ,OH,0,0,0,0,,ITA,BLOCK,4,25,13853,1
4,4,Bonifacio Sara ,MB,0,0,0,0,,ITA,BLOCK,4,25,13853,1
5,5,Malinov Ofelia ,S,0,0,2,2,0.00,ITA,BLOCK,4,25,13853,1
6,6,De Gennaro Monica ,L,0,0,0,0,,ITA,BLOCK,4,25,13853,1
7,7,Fersino Eleonora ,L,0,0,0,0,,ITA,BLOCK,4,25,13853,1
8,8,Orro Alessia ,S,0,1,0,1,-100.00,ITA,BLOCK,4,25,13853,1
9,10,Chirichella Cristina ,MB,0,1,1,2,-50.00,ITA,BLOCK,4,25,13853,1
10,14,Pietrini Elena ,OH,0,0,1,1,0.00,ITA,BLOCK,4,25,13853,1
11,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,ITA,BLOCK,4,25,13853,1
12,17,Sylla Myriam Fatime (C),OH,0,0,0,0,,ITA,BLOCK,4,25,13853,1
13,18,Egonu Paola Ogechi ,O,0,2,0,2,-100.00,ITA,BLOCK,4,25,13853,1
0,7,Wang Yuanyuan ,MB,5,4,5,14,7.14,CHN,BLOCK,0,0,13853,
1,1,Yuan Xinyue (C),MB,2,3,5,10,-10.00,CHN,BLOCK,0,0,13853,
2,6,Gong Xiangyu ,O,2,4,3,9,-22.22,CHN,BLOCK,0,0,13853,
3,12,Li Yingying ,OH,2,8,4,14,-42.86,CHN,BLOCK,0,0,13853,
4,19,Chen Peiyan ,O,1,0,0,1,100.00,CHN,BLOCK,0,0,13853,
5,3,Diao Linyu ,S,0,3,5,8,-37.50,CHN,BLOCK,0,0,13853,
6,4,Yang Hanyu ,MB,0,0,0,0,,CHN,BLOCK,0,0,13853,
7,5,Gao Yi ,MB,0,0,0,0,,CHN,BLOCK,0,0,13853,
8,8,Jin Ye ,OH,0,0,0,0,,CHN,BLOCK,0,0,13853,
9,10,Wang Yunlu ,OH,0,4,1,5,-80.00,CHN,BLOCK,0,0,13853,
10,11,Wang Yizhu ,OH,0,0,0,0,,CHN,BLOCK,0,0,13853,
11,15,Wang Weiyi ,L,0,0,0,0,,CHN,BLOCK,0,0,13853,
12,16,Ding Xia ,S,0,0,0,0,,CHN,BLOCK,0,0,13853,
13,17,Ni Feifan ,L,0,0,0,0,,CHN,BLOCK,0,0,13853,
0,1,Yuan Xinyue (C),MB,1,1,2,4,0.00,CHN,BLOCK,1,22,13853,0
1,12,Li Yingying ,OH,1,1,0,2,0.00,CHN,BLOCK,1,22,13853,0
2,19,Chen Peiyan ,O,1,0,0,1,100.00,CHN,BLOCK,1,22,13853,0
3,3,Diao Linyu ,S,0,0,1,1,0.00,CHN,BLOCK,1,22,13853,0
4,4,Yang Hanyu ,MB,0,0,0,0,,CHN,BLOCK,1,22,13853,0
5,5,Gao Yi ,MB,0,0,0,0,,CHN,BLOCK,1,22,13853,0
6,6,Gong Xiangyu ,O,0,0,0,0,,CHN,BLOCK,1,22,13853,0
7,7,Wang Yuanyuan ,MB,0,0,1,1,0.00,CHN,BLOCK,1,22,13853,0
8,8,Jin Ye ,OH,0,0,0,0,,CHN,BLOCK,1,22,13853,0
9,10,Wang Yunlu ,OH,0,1,0,1,-100.00,CHN,BLOCK,1,22,13853,0
10,11,Wang Yizhu ,OH,0,0,0,0,,CHN,BLOCK,1,22,13853,0
11,15,Wang Weiyi ,L,0,0,0,0,,CHN,BLOCK,1,22,13853,0
12,16,Ding Xia ,S,0,0,0,0,,CHN,BLOCK,1,22,13853,0
13,17,Ni Feifan ,L,0,0,0,0,,CHN,BLOCK,1,22,13853,0
0,6,Gong Xiangyu ,O,2,0,2,4,50.00,CHN,BLOCK,2,19,13853,0
1,12,Li Yingying ,OH,1,2,2,5,-20.00,CHN,BLOCK,2,19,13853,0
2,1,Yuan Xinyue (C),MB,0,0,0,0,,CHN,BLOCK,2,19,13853,0
3,3,Diao Linyu ,S,0,1,0,1,-100.00,CHN,BLOCK,2,19,13853,0
4,4,Yang Hanyu ,MB,0,0,0,0,,CHN,BLOCK,2,19,13853,0
5,5,Gao Yi ,MB,0,0,0,0,,CHN,BLOCK,2,19,13853,0
6,7,Wang Yuanyuan ,MB,0,2,1,3,-66.67,CHN,BLOCK,2,19,13853,0
7,8,Jin Ye ,OH,0,0,0,0,,CHN,BLOCK,2,19,13853,0
8,10,Wang Yunlu ,OH,0,0,1,1,0.00,CHN,BLOCK,2,19,13853,0
9,11,Wang Yizhu ,OH,0,0,0,0,,CHN,BLOCK,2,19,13853,0
10,15,Wang Weiyi ,L,0,0,0,0,,CHN,BLOCK,2,19,13853,0
11,16,Ding Xia ,S,0,0,0,0,,CHN,BLOCK,2,19,13853,0
12,17,Ni Feifan ,L,0,0,0,0,,CHN,BLOCK,2,19,13853,0
13,19,Chen Peiyan ,O,0,0,0,0,,CHN,BLOCK,2,19,13853,0
0,7,Wang Yuanyuan ,MB,4,0,3,7,57.14,CHN,BLOCK,3,26,13853,1
1,1,Yuan Xinyue (C),MB,1,0,1,2,50.00,CHN,BLOCK,3,26,13853,1
2,3,Diao Linyu ,S,0,1,4,5,-20.00,CHN,BLOCK,3,26,13853,1
3,4,Yang Hanyu ,MB,0,0,0,0,,CHN,BLOCK,3,26,13853,1
4,5,Gao Yi ,MB,0,0,0,0,,CHN,BLOCK,3,26,13853,1
5,6,Gong Xiangyu ,O,0,1,1,2,-50.00,CHN,BLOCK,3,26,13853,1
6,8,Jin Ye ,OH,0,0,0,0,,CHN,BLOCK,3,26,13853,1
7,10,Wang Yunlu ,OH,0,2,0,2,-100.00,CHN,BLOCK,3,26,13853,1
8,11,Wang Yizhu ,OH,0,0,0,0,,CHN,BLOCK,3,26,13853,1
9,12,Li Yingying ,OH,0,2,1,3,-66.67,CHN,BLOCK,3,26,13853,1
10,15,Wang Weiyi ,L,0,0,0,0,,CHN,BLOCK,3,26,13853,1
11,16,Ding Xia ,S,0,0,0,0,,CHN,BLOCK,3,26,13853,1
12,17,Ni Feifan ,L,0,0,0,0,,CHN,BLOCK,3,26,13853,1
13,19,Chen Peiyan ,O,0,0,0,0,,CHN,BLOCK,3,26,13853,1
0,7,Wang Yuanyuan ,MB,1,2,0,3,-33.33,CHN,BLOCK,4,22,13853,0
1,1,Yuan Xinyue (C),MB,0,2,2,4,-50.00,CHN,BLOCK,4,22,13853,0
2,3,Diao Linyu ,S,0,1,0,1,-100.00,CHN,BLOCK,4,22,13853,0
3,4,Yang Hanyu ,MB,0,0,0,0,,CHN,BLOCK,4,22,13853,0
4,5,Gao Yi ,MB,0,0,0,0,,CHN,BLOCK,4,22,13853,0
5,6,Gong Xiangyu ,O,0,3,0,3,-100.00,CHN,BLOCK,4,22,13853,0
6,8,Jin Ye ,OH,0,0,0,0,,CHN,BLOCK,4,22,13853,0
7,10,Wang Yunlu ,OH,0,1,0,1,-100.00,CHN,BLOCK,4,22,13853,0
8,11,Wang Yizhu ,OH,0,0,0,0,,CHN,BLOCK,4,22,13853,0
9,12,Li Yingying ,OH,0,3,1,4,-75.00,CHN,BLOCK,4,22,13853,0
10,15,Wang Weiyi ,L,0,0,0,0,,CHN,BLOCK,4,22,13853,0
11,16,Ding Xia ,S,0,0,0,0,,CHN,BLOCK,4,22,13853,0
12,17,Ni Feifan ,L,0,0,0,0,,CHN,BLOCK,4,22,13853,0
13,19,Chen Peiyan ,O,0,0,0,0,,CHN,BLOCK,4,22,13853,0
0,15,Stevanovic Jovana ,MB,4,11,7,22,-31.82,SRB,BLOCK,0,0,13854,
1,4,Drca Bojana ,S,2,4,6,12,-16.67,SRB,BLOCK,0,0,13854,
2,9,Mihajlovic Brankica ,OH,2,2,0,4,0.00,SRB,BLOCK,0,0,13854,
3,14,Aleksic Maja ,MB,2,5,7,14,-21.43,SRB,BLOCK,0,0,13854,
4,13,Bjelica Ana (C),O,1,0,1,2,50.00,SRB,BLOCK,0,0,13854,
5,19,Milenkovic Bojana ,OH,1,0,0,1,100.00,SRB,BLOCK,0,0,13854,
6,1,Busa Bianka ,OH,0,0,2,2,0.00,SRB,BLOCK,0,0,13854,
7,2,Lazovic Katarina ,OH,0,1,0,1,-100.00,SRB,BLOCK,0,0,13854,
8,5,Popovic Mina ,MB,0,0,0,0,,SRB,BLOCK,0,0,13854,
9,8,Mirkovic Sladjana ,S,0,0,0,0,,SRB,BLOCK,0,0,13854,
10,12,Pusic Teodora ,L,0,0,0,0,,SRB,BLOCK,0,0,13854,
11,21,Kocic Jovana ,MB,0,0,0,0,,SRB,BLOCK,0,0,13854,
12,22,Lozo Sara ,O,0,0,0,0,,SRB,BLOCK,0,0,13854,
13,31,Djurdjevic Sanja ,L,0,0,0,0,,SRB,BLOCK,0,0,13854,
0,15,Stevanovic Jovana ,MB,3,0,1,4,75.00,SRB,BLOCK,1,25,13854,1
1,14,Aleksic Maja ,MB,2,2,0,4,0.00,SRB,BLOCK,1,25,13854,1
2,9,Mihajlovic Brankica ,OH,1,1,0,2,0.00,SRB,BLOCK,1,25,13854,1
3,13,Bjelica Ana (C),O,1,0,0,1,100.00,SRB,BLOCK,1,25,13854,1
4,1,Busa Bianka ,OH,0,0,0,0,,SRB,BLOCK,1,25,13854,1
5,2,Lazovic Katarina ,OH,0,0,0,0,,SRB,BLOCK,1,25,13854,1
6,4,Drca Bojana ,S,0,0,1,1,0.00,SRB,BLOCK,1,25,13854,1
7,5,Popovic Mina ,MB,0,0,0,0,,SRB,BLOCK,1,25,13854,1
8,8,Mirkovic Sladjana ,S,0,0,0,0,,SRB,BLOCK,1,25,13854,1
9,12,Pusic Teodora ,L,0,0,0,0,,SRB,BLOCK,1,25,13854,1
10,19,Milenkovic Bojana ,OH,0,0,0,0,,SRB,BLOCK,1,25,13854,1
11,21,Kocic Jovana ,MB,0,0,0,0,,SRB,BLOCK,1,25,13854,1
12,22,Lozo Sara ,O,0,0,0,0,,SRB,BLOCK,1,25,13854,1
13,31,Djurdjevic Sanja ,L,0,0,0,0,,SRB,BLOCK,1,25,13854,1
0,1,Busa Bianka ,OH,0,0,0,0,,SRB,BLOCK,2,18,13854,0
1,2,Lazovic Katarina ,OH,0,1,0,1,-100.00,SRB,BLOCK,2,18,13854,0
2,4,Drca Bojana ,S,0,0,2,2,0.00,SRB,BLOCK,2,18,13854,0
3,5,Popovic Mina ,MB,0,0,0,0,,SRB,BLOCK,2,18,13854,0
4,8,Mirkovic Sladjana ,S,0,0,0,0,,SRB,BLOCK,2,18,13854,0
5,9,Mihajlovic Brankica ,OH,0,0,0,0,,SRB,BLOCK,2,18,13854,0
6,12,Pusic Teodora ,L,0,0,0,0,,SRB,BLOCK,2,18,13854,0
7,13,Bjelica Ana (C),O,0,0,0,0,,SRB,BLOCK,2,18,13854,0
8,14,Aleksic Maja ,MB,0,1,2,3,-33.33,SRB,BLOCK,2,18,13854,0
9,15,Stevanovic Jovana ,MB,0,3,1,4,-75.00,SRB,BLOCK,2,18,13854,0
10,19,Milenkovic Bojana ,OH,0,0,0,0,,SRB,BLOCK,2,18,13854,0
11,21,Kocic Jovana ,MB,0,0,0,0,,SRB,BLOCK,2,18,13854,0
12,22,Lozo Sara ,O,0,0,0,0,,SRB,BLOCK,2,18,13854,0
13,31,Djurdjevic Sanja ,L,0,0,0,0,,SRB,BLOCK,2,18,13854,0
0,9,Mihajlovic Brankica ,OH,1,1,0,2,0.00,SRB,BLOCK,3,24,13854,0
1,19,Milenkovic Bojana ,OH,1,0,0,1,100.00,SRB,BLOCK,3,24,13854,0
2,1,Busa Bianka ,OH,0,0,0,0,,SRB,BLOCK,3,24,13854,0
3,2,Lazovic Katarina ,OH,0,0,0,0,,SRB,BLOCK,3,24,13854,0
4,4,Drca Bojana ,S,0,3,1,4,-75.00,SRB,BLOCK,3,24,13854,0
5,5,Popovic Mina ,MB,0,0,0,0,,SRB,BLOCK,3,24,13854,0
6,8,Mirkovic Sladjana ,S,0,0,0,0,,SRB,BLOCK,3,24,13854,0
7,12,Pusic Teodora ,L,0,0,0,0,,SRB,BLOCK,3,24,13854,0
8,13,Bjelica Ana (C),O,0,0,0,0,,SRB,BLOCK,3,24,13854,0
9,14,Aleksic Maja ,MB,0,0,3,3,0.00,SRB,BLOCK,3,24,13854,0
10,15,Stevanovic Jovana ,MB,0,4,4,8,-50.00,SRB,BLOCK,3,24,13854,0
11,21,Kocic Jovana ,MB,0,0,0,0,,SRB,BLOCK,3,24,13854,0
12,22,Lozo Sara ,O,0,0,0,0,,SRB,BLOCK,3,24,13854,0
13,31,Djurdjevic Sanja ,L,0,0,0,0,,SRB,BLOCK,3,24,13854,0
0,4,Drca Bojana ,S,2,1,2,5,20.00,SRB,BLOCK,4,19,13854,0
1,15,Stevanovic Jovana ,MB,1,4,1,6,-50.00,SRB,BLOCK,4,19,13854,0
2,1,Busa Bianka ,OH,0,0,2,2,0.00,SRB,BLOCK,4,19,13854,0
3,2,Lazovic Katarina ,OH,0,0,0,0,,SRB,BLOCK,4,19,13854,0
4,5,Popovic Mina ,MB,0,0,0,0,,SRB,BLOCK,4,19,13854,0
5,8,Mirkovic Sladjana ,S,0,0,0,0,,SRB,BLOCK,4,19,13854,0
6,9,Mihajlovic Brankica ,OH,0,0,0,0,,SRB,BLOCK,4,19,13854,0
7,12,Pusic Teodora ,L,0,0,0,0,,SRB,BLOCK,4,19,13854,0
8,13,Bjelica Ana (C),O,0,0,1,1,0.00,SRB,BLOCK,4,19,13854,0
9,14,Aleksic Maja ,MB,0,2,2,4,-50.00,SRB,BLOCK,4,19,13854,0
10,19,Milenkovic Bojana ,OH,0,0,0,0,,SRB,BLOCK,4,19,13854,0
11,21,Kocic Jovana ,MB,0,0,0,0,,SRB,BLOCK,4,19,13854,0
12,22,Lozo Sara ,O,0,0,0,0,,SRB,BLOCK,4,19,13854,0
13,31,Djurdjevic Sanja ,L,0,0,0,0,,SRB,BLOCK,4,19,13854,0
0,4,Da Silva Ana Carolina ,MB,6,10,10,26,-15.38,BRA,BLOCK,0,0,13854,
1,3,Gambatto Kudiess Julia ,MB,3,3,2,8,0.00,BRA,BLOCK,0,0,13854,
2,16,Nascimento Kisy ,O,1,0,2,3,33.33,BRA,BLOCK,0,0,13854,
3,5,Zalewski Daroit Priscila ,OH,0,0,0,0,,BRA,BLOCK,0,0,13854,
4,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,BRA,BLOCK,0,0,13854,
5,7,Montibeller Rosamaria ,OH,0,0,0,0,,BRA,BLOCK,0,0,13854,
6,8,Silva Carneiro Macris Fernanda ,S,0,4,3,7,-57.14,BRA,BLOCK,0,0,13854,
7,9,Ratzke Roberta Silva ,S,0,0,0,0,,BRA,BLOCK,0,0,13854,
8,10,Braga Guimaraes Gabriela (C),OH,0,1,6,7,-14.29,BRA,BLOCK,0,0,13854,
9,12,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,0,,BRA,BLOCK,0,0,13854,
10,14,Araujo Natália ,L,0,0,0,0,,BRA,BLOCK,0,0,13854,
11,15,Viezel Lorena Giovana ,MB,0,0,0,0,,BRA,BLOCK,0,0,13854,
12,17,Bergmann Julia Isabelle ,OH,0,4,1,5,-80.00,BRA,BLOCK,0,0,13854,
13,24,Geraldo Teixeira Lorenne ,O,0,1,0,1,-100.00,BRA,BLOCK,0,0,13854,
0,4,Da Silva Ana Carolina ,MB,1,3,1,5,-40.00,BRA,BLOCK,1,14,13854,0
1,3,Gambatto Kudiess Julia ,MB,0,1,1,2,-50.00,BRA,BLOCK,1,14,13854,0
2,5,Zalewski Daroit Priscila ,OH,0,0,0,0,,BRA,BLOCK,1,14,13854,0
3,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,BRA,BLOCK,1,14,13854,0
4,7,Montibeller Rosamaria ,OH,0,0,0,0,,BRA,BLOCK,1,14,13854,0
5,8,Silva Carneiro Macris Fernanda ,S,0,0,0,0,,BRA,BLOCK,1,14,13854,0
6,9,Ratzke Roberta Silva ,S,0,0,0,0,,BRA,BLOCK,1,14,13854,0
7,10,Braga Guimaraes Gabriela (C),OH,0,0,0,0,,BRA,BLOCK,1,14,13854,0
8,12,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,0,,BRA,BLOCK,1,14,13854,0
9,14,Araujo Natália ,L,0,0,0,0,,BRA,BLOCK,1,14,13854,0
10,15,Viezel Lorena Giovana ,MB,0,0,0,0,,BRA,BLOCK,1,14,13854,0
11,16,Nascimento Kisy ,O,0,0,0,0,,BRA,BLOCK,1,14,13854,0
12,17,Bergmann Julia Isabelle ,OH,0,0,0,0,,BRA,BLOCK,1,14,13854,0
13,24,Geraldo Teixeira Lorenne ,O,0,1,0,1,-100.00,BRA,BLOCK,1,14,13854,0
0,3,Gambatto Kudiess Julia ,MB,1,0,0,1,100.00,BRA,BLOCK,2,25,13854,1
1,4,Da Silva Ana Carolina ,MB,1,2,2,5,-20.00,BRA,BLOCK,2,25,13854,1
2,16,Nascimento Kisy ,O,1,0,0,1,100.00,BRA,BLOCK,2,25,13854,1
3,5,Zalewski Daroit Priscila ,OH,0,0,0,0,,BRA,BLOCK,2,25,13854,1
4,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,0,,BRA,BLOCK,2,25,13854,1
5,7,Montibeller Rosamaria ,OH,0,0,0,0,,BRA,BLOCK,2,25,13854,1
6,8,Silva Carneiro Macris Fernanda ,S,0,1,2,3,-33.33,BRA,BLOCK,2,25,13854,1
7,9,Ratzke Roberta Silva ,S,0,0,0,0,,BRA,BLOCK,2,25,13854,1
8,10,Braga Guimaraes Gabriela (C),OH,0,0,1,1,0.00,BRA,BLOCK,2,25,13854,1
9,12,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,0,,BRA,BLOCK,2,25,13854,1
10,14,Araujo Natália ,L,0,0,0,0,,BRA,BLOCK,2,25,13854,1
11,15,Viezel Lorena Giovana ,MB,0,0,0,0,,BRA,BLOCK,2,25,13854,1
