,Player No,Player Name,Position,Digs,Errors,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
5,11,Park Hyemin ,OH,0,0,0,,KOR,DIG,3,19,13814,0
6,12,Lee Dahyeon ,MB,0,0,0,,KOR,DIG,3,19,13814,0
7,13,Park Jeongah (C),OH,0,1,1,-100.00,KOR,DIG,3,19,13814,0
8,15,Hwang Minkyoung ,OH,0,0,0,,KOR,DIG,3,19,13814,0
9,16,Lee Hanbi ,OH,0,0,0,,KOR,DIG,3,19,13814,0
10,18,Choi Jeongmin ,MB,0,0,0,,KOR,DIG,3,19,13814,0
11,19,Kim Heejin ,O,0,1,1,-100.00,KOR,DIG,3,19,13814,0
0,7,Kang Sohwi ,OH,1,0,1,100.00,KOR,DIG,4,15,13814,0
1,8,Jung Hoyoung ,MB,1,0,1,100.00,KOR,DIG,4,15,13814,0
2,3,Yeum Hye Seon ,S,0,0,0,,KOR,DIG,4,15,13814,0
3,4,Han Dahye ,L,0,0,0,,KOR,DIG,4,15,13814,0
4,10,Go Yerim ,OH,0,0,0,,KOR,DIG,4,15,13814,0
5,11,Park Hyemin ,OH,0,0,0,,KOR,DIG,4,15,13814,0
6,12,Lee Dahyeon ,MB,0,0,0,,KOR,DIG,4,15,13814,0
7,13,Park Jeongah (C),OH,0,2,2,-100.00,KOR,DIG,4,15,13814,0
8,15,Hwang Minkyoung ,OH,0,0,0,,KOR,DIG,4,15,13814,0
9,16,Lee Hanbi ,OH,0,0,0,,KOR,DIG,4,15,13814,0
10,18,Choi Jeongmin ,MB,0,0,0,,KOR,DIG,4,15,13814,0
11,19,Kim Heejin ,O,0,2,3,-66.67,KOR,DIG,4,15,13814,0
0,3,Guedpard Pornpun (C),S,14,3,19,57.89,THA,DIG,0,0,13816,
1,19,Moksri Chatchu-On ,OH,12,3,17,52.94,THA,DIG,0,0,13816,
2,18,Kongyot Ajcharaporn ,OH,11,3,17,47.06,THA,DIG,0,0,13816,
3,22,Sanitklang Nattaporn ,L,9,1,11,72.73,THA,DIG,0,0,13816,
4,16,Kokram Pimpichaya ,O,8,1,12,58.33,THA,DIG,0,0,13816,
5,2,Pannoy Piyanut ,L,7,3,12,33.33,THA,DIG,0,0,13816,
6,9,Bundasak Jarasporn ,MB,2,1,4,25.00,THA,DIG,0,0,13816,
7,15,Kamulthala Kaewkalaya ,MB,2,0,4,50.00,THA,DIG,0,0,13816,
8,1,Srithong Wipawee ,OH,0,0,0,,THA,DIG,0,0,13816,
9,6,Thipachot Kannika ,OH,0,0,0,,THA,DIG,0,0,13816,
10,11,Pinsuwan Darin ,OH,0,0,0,,THA,DIG,0,0,13816,
11,17,Boonlert Tichaya ,S,0,0,0,,THA,DIG,0,0,13816,
12,21,Sooksod Thanacha ,O,0,0,0,,THA,DIG,0,0,13816,
13,23,ManaKij Sirima ,S,0,0,1,0.00,THA,DIG,0,0,13816,
0,3,Guedpard Pornpun (C),S,4,1,5,60.00,THA,DIG,1,25,13816,1
1,19,Moksri Chatchu-On ,OH,4,1,5,60.00,THA,DIG,1,25,13816,1
2,22,Sanitklang Nattaporn ,L,4,0,5,80.00,THA,DIG,1,25,13816,1
3,18,Kongyot Ajcharaporn ,OH,2,0,2,100.00,THA,DIG,1,25,13816,1
4,2,Pannoy Piyanut ,L,1,0,1,100.00,THA,DIG,1,25,13816,1
5,9,Bundasak Jarasporn ,MB,1,0,1,100.00,THA,DIG,1,25,13816,1
6,16,Kokram Pimpichaya ,O,1,0,1,100.00,THA,DIG,1,25,13816,1
7,1,Srithong Wipawee ,OH,0,0,0,,THA,DIG,1,25,13816,1
8,6,Thipachot Kannika ,OH,0,0,0,,THA,DIG,1,25,13816,1
9,11,Pinsuwan Darin ,OH,0,0,0,,THA,DIG,1,25,13816,1
10,15,Kamulthala Kaewkalaya ,MB,0,0,0,,THA,DIG,1,25,13816,1
11,17,Boonlert Tichaya ,S,0,0,0,,THA,DIG,1,25,13816,1
12,21,Sooksod Thanacha ,O,0,0,0,,THA,DIG,1,25,13816,1
13,23,ManaKij Sirima ,S,0,0,0,,THA,DIG,1,25,13816,1
0,3,Guedpard Pornpun (C),S,3,0,3,100.00,THA,DIG,2,13,13816,0
1,19,Moksri Chatchu-On ,OH,3,2,5,20.00,THA,DIG,2,13,13816,0
2,2,Pannoy Piyanut ,L,2,2,4,0.00,THA,DIG,2,13,13816,0
3,18,Kongyot Ajcharaporn ,OH,2,1,5,20.00,THA,DIG,2,13,13816,0
4,9,Bundasak Jarasporn ,MB,1,0,2,50.00,THA,DIG,2,13,13816,0
5,15,Kamulthala Kaewkalaya ,MB,1,0,1,100.00,THA,DIG,2,13,13816,0
6,16,Kokram Pimpichaya ,O,1,0,1,100.00,THA,DIG,2,13,13816,0
7,22,Sanitklang Nattaporn ,L,1,0,1,100.00,THA,DIG,2,13,13816,0
8,1,Srithong Wipawee ,OH,0,0,0,,THA,DIG,2,13,13816,0
9,6,Thipachot Kannika ,OH,0,0,0,,THA,DIG,2,13,13816,0
10,11,Pinsuwan Darin ,OH,0,0,0,,THA,DIG,2,13,13816,0
11,17,Boonlert Tichaya ,S,0,0,0,,THA,DIG,2,13,13816,0
12,21,Sooksod Thanacha ,O,0,0,0,,THA,DIG,2,13,13816,0
13,23,ManaKij Sirima ,S,0,0,0,,THA,DIG,2,13,13816,0
0,3,Guedpard Pornpun (C),S,4,1,6,50.00,THA,DIG,3,23,13816,0
1,18,Kongyot Ajcharaporn ,OH,4,1,5,60.00,THA,DIG,3,23,13816,0
2,19,Moksri Chatchu-On ,OH,4,0,6,66.67,THA,DIG,3,23,13816,0
3,22,Sanitklang Nattaporn ,L,4,0,4,100.00,THA,DIG,3,23,13816,0
4,2,Pannoy Piyanut ,L,3,0,5,60.00,THA,DIG,3,23,13816,0
5,16,Kokram Pimpichaya ,O,2,1,5,20.00,THA,DIG,3,23,13816,0
6,15,Kamulthala Kaewkalaya ,MB,1,0,2,50.00,THA,DIG,3,23,13816,0
7,1,Srithong Wipawee ,OH,0,0,0,,THA,DIG,3,23,13816,0
8,6,Thipachot Kannika ,OH,0,0,0,,THA,DIG,3,23,13816,0
9,9,Bundasak Jarasporn ,MB,0,1,1,-100.00,THA,DIG,3,23,13816,0
10,11,Pinsuwan Darin ,OH,0,0,0,,THA,DIG,3,23,13816,0
11,17,Boonlert Tichaya ,S,0,0,0,,THA,DIG,3,23,13816,0
12,21,Sooksod Thanacha ,O,0,0,0,,THA,DIG,3,23,13816,0
13,23,ManaKij Sirima ,S,0,0,0,,THA,DIG,3,23,13816,0
0,16,Kokram Pimpichaya ,O,4,0,5,80.00,THA,DIG,4,18,13816,0
1,3,Guedpard Pornpun (C),S,3,1,5,40.00,THA,DIG,4,18,13816,0
2,18,Kongyot Ajcharaporn ,OH,3,1,5,40.00,THA,DIG,4,18,13816,0
3,2,Pannoy Piyanut ,L,1,1,2,0.00,THA,DIG,4,18,13816,0
4,19,Moksri Chatchu-On ,OH,1,0,1,100.00,THA,DIG,4,18,13816,0
5,1,Srithong Wipawee ,OH,0,0,0,,THA,DIG,4,18,13816,0
6,6,Thipachot Kannika ,OH,0,0,0,,THA,DIG,4,18,13816,0
7,9,Bundasak Jarasporn ,MB,0,0,0,,THA,DIG,4,18,13816,0
8,11,Pinsuwan Darin ,OH,0,0,0,,THA,DIG,4,18,13816,0
9,15,Kamulthala Kaewkalaya ,MB,0,0,1,0.00,THA,DIG,4,18,13816,0
10,17,Boonlert Tichaya ,S,0,0,0,,THA,DIG,4,18,13816,0
11,21,Sooksod Thanacha ,O,0,0,0,,THA,DIG,4,18,13816,0
12,22,Sanitklang Nattaporn ,L,0,1,1,-100.00,THA,DIG,4,18,13816,0
13,23,ManaKij Sirima ,S,0,0,1,0.00,THA,DIG,4,18,13816,0
0,4,Wong-Orantes Justine ,L,16,3,21,61.90,USA,DIG,0,0,13816,
1,23,Robinson Kelsey ,OH,16,2,19,73.68,USA,DIG,0,0,13816,
2,30,Frantti Alexandra ,OH,10,1,11,81.82,USA,DIG,0,0,13816,
3,33,Reed Nia ,O,9,1,12,66.67,USA,DIG,0,0,13816,
4,7,Carlini Lauren ,S,8,1,9,77.78,USA,DIG,0,0,13816,
5,9,Rishel Madison Kingdon ,OH,3,0,3,100.00,USA,DIG,0,0,13816,
6,1,Hancock Micha (C),S,2,0,2,100.00,USA,DIG,0,0,13816,
7,24,Ogbogu Chiaka ,MB,2,0,3,66.67,USA,DIG,0,0,13816,
8,20,Cuttino Danielle ,O,1,0,2,50.00,USA,DIG,0,0,13816,
9,31,Stevenson Anna ,MB,1,0,1,100.00,USA,DIG,0,0,13816,
10,3,Plummer Kathryn ,OH,0,0,0,,USA,DIG,0,0,13816,
11,5,Hentz Morgan ,L,0,0,0,,USA,DIG,0,0,13816,
12,8,Tapp Hannah ,MB,0,0,0,,USA,DIG,0,0,13816,
13,15,Washington Haleigh ,MB,0,0,0,,USA,DIG,0,0,13816,
0,30,Frantti Alexandra ,OH,4,1,5,60.00,USA,DIG,1,17,13816,0
1,9,Rishel Madison Kingdon ,OH,3,0,3,100.00,USA,DIG,1,17,13816,0
2,1,Hancock Micha (C),S,2,0,2,100.00,USA,DIG,1,17,13816,0
3,7,Carlini Lauren ,S,1,0,1,100.00,USA,DIG,1,17,13816,0
4,20,Cuttino Danielle ,O,1,0,2,50.00,USA,DIG,1,17,13816,0
5,31,Stevenson Anna ,MB,1,0,1,100.00,USA,DIG,1,17,13816,0
6,3,Plummer Kathryn ,OH,0,0,0,,USA,DIG,1,17,13816,0
7,4,Wong-Orantes Justine ,L,0,1,3,-33.33,USA,DIG,1,17,13816,0
8,5,Hentz Morgan ,L,0,0,0,,USA,DIG,1,17,13816,0
9,8,Tapp Hannah ,MB,0,0,0,,USA,DIG,1,17,13816,0
10,15,Washington Haleigh ,MB,0,0,0,,USA,DIG,1,17,13816,0
11,23,Robinson Kelsey ,OH,0,0,0,,USA,DIG,1,17,13816,0
12,24,Ogbogu Chiaka ,MB,0,0,0,,USA,DIG,1,17,13816,0
13,33,Reed Nia ,O,0,0,0,,USA,DIG,1,17,13816,0
0,23,Robinson Kelsey ,OH,8,1,9,77.78,USA,DIG,2,25,13816,1
1,4,Wong-Orantes Justine ,L,6,1,7,71.43,USA,DIG,2,25,13816,1
2,7,Carlini Lauren ,S,3,0,3,100.00,USA,DIG,2,25,13816,1
3,33,Reed Nia ,O,2,0,2,100.00,USA,DIG,2,25,13816,1
4,24,Ogbogu Chiaka ,MB,1,0,1,100.00,USA,DIG,2,25,13816,1
5,30,Frantti Alexandra ,OH,1,0,1,100.00,USA,DIG,2,25,13816,1
6,1,Hancock Micha (C),S,0,0,0,,USA,DIG,2,25,13816,1
7,3,Plummer Kathryn ,OH,0,0,0,,USA,DIG,2,25,13816,1
8,5,Hentz Morgan ,L,0,0,0,,USA,DIG,2,25,13816,1
9,8,Tapp Hannah ,MB,0,0,0,,USA,DIG,2,25,13816,1
10,9,Rishel Madison Kingdon ,OH,0,0,0,,USA,DIG,2,25,13816,1
11,15,Washington Haleigh ,MB,0,0,0,,USA,DIG,2,25,13816,1
12,20,Cuttino Danielle ,O,0,0,0,,USA,DIG,2,25,13816,1
13,31,Stevenson Anna ,MB,0,0,0,,USA,DIG,2,25,13816,1
0,4,Wong-Orantes Justine ,L,5,0,5,100.00,USA,DIG,3,25,13816,1
1,23,Robinson Kelsey ,OH,5,1,6,66.67,USA,DIG,3,25,13816,1
2,33,Reed Nia ,O,5,1,6,66.67,USA,DIG,3,25,13816,1
3,30,Frantti Alexandra ,OH,4,0,4,100.00,USA,DIG,3,25,13816,1
4,7,Carlini Lauren ,S,3,1,4,50.00,USA,DIG,3,25,13816,1
5,1,Hancock Micha (C),S,0,0,0,,USA,DIG,3,25,13816,1
6,3,Plummer Kathryn ,OH,0,0,0,,USA,DIG,3,25,13816,1
7,5,Hentz Morgan ,L,0,0,0,,USA,DIG,3,25,13816,1
8,8,Tapp Hannah ,MB,0,0,0,,USA,DIG,3,25,13816,1
9,9,Rishel Madison Kingdon ,OH,0,0,0,,USA,DIG,3,25,13816,1
10,15,Washington Haleigh ,MB,0,0,0,,USA,DIG,3,25,13816,1
11,20,Cuttino Danielle ,O,0,0,0,,USA,DIG,3,25,13816,1
12,24,Ogbogu Chiaka ,MB,0,0,1,0.00,USA,DIG,3,25,13816,1
13,31,Stevenson Anna ,MB,0,0,0,,USA,DIG,3,25,13816,1
0,4,Wong-Orantes Justine ,L,5,1,6,66.67,USA,DIG,4,25,13816,1
1,23,Robinson Kelsey ,OH,3,0,4,75.00,USA,DIG,4,25,13816,1
2,33,Reed Nia ,O,2,0,4,50.00,USA,DIG,4,25,13816,1
3,7,Carlini Lauren ,S,1,0,1,100.00,USA,DIG,4,25,13816,1
4,24,Ogbogu Chiaka ,MB,1,0,1,100.00,USA,DIG,4,25,13816,1
5,30,Frantti Alexandra ,OH,1,0,1,100.00,USA,DIG,4,25,13816,1
6,1,Hancock Micha (C),S,0,0,0,,USA,DIG,4,25,13816,1
7,3,Plummer Kathryn ,OH,0,0,0,,USA,DIG,4,25,13816,1
8,5,Hentz Morgan ,L,0,0,0,,USA,DIG,4,25,13816,1
9,8,Tapp Hannah ,MB,0,0,0,,USA,DIG,4,25,13816,1
10,9,Rishel Madison Kingdon ,OH,0,0,0,,USA,DIG,4,25,13816,1
11,15,Washington Haleigh ,MB,0,0,0,,USA,DIG,4,25,13816,1
12,20,Cuttino Danielle ,O,0,0,0,,USA,DIG,4,25,13816,1
13,31,Stevenson Anna ,MB,0,0,0,,USA,DIG,4,25,13816,1
0,3,Nishida Sarina (C),OH,15,3,18,66.67,JPN,DIG,0,0,13817,
1,9,Kojima Manami ,L,12,4,18,44.44,JPN,DIG,0,0,13817,
2,15,Hayashi Kotona ,OH,12,5,17,41.18,JPN,DIG,0,0,13817,
3,24,Matsui Tamaki ,S,12,2,14,71.43,JPN,DIG,0,0,13817,
4,10,Inoue Arisa ,OH,6,2,10,40.00,JPN,DIG,0,0,13817,
5,23,Yokota Mami ,MB,4,0,4,100.00,JPN,DIG,0,0,13817,
6,1,Moriya Akane ,L,0,0,0,,JPN,DIG,0,0,13817,
7,2,Uchiseto Mami ,L,0,0,0,,JPN,DIG,0,0,13817,
8,4,Ishikawa Mayu ,OH,0,0,0,,JPN,DIG,0,0,13817,
9,5,Shimamura Haruyo ,MB,0,0,0,,JPN,DIG,0,0,13817,
10,8,Miyashita Haruka ,S,0,0,0,,JPN,DIG,0,0,13817,
11,25,Ogawa Erina ,MB,0,0,0,,JPN,DIG,0,0,13817,
12,30,Seki Nanami ,S,0,1,1,-100.00,JPN,DIG,0,0,13817,
13,38,Sato Yoshino ,OH,0,0,0,,JPN,DIG,0,0,13817,
0,3,Nishida Sarina (C),OH,3,1,4,50.00,JPN,DIG,1,19,13817,0
1,9,Kojima Manami ,L,3,1,5,40.00,JPN,DIG,1,19,13817,0
2,15,Hayashi Kotona ,OH,3,2,5,20.00,JPN,DIG,1,19,13817,0
3,10,Inoue Arisa ,OH,1,0,1,100.00,JPN,DIG,1,19,13817,0
4,24,Matsui Tamaki ,S,1,0,1,100.00,JPN,DIG,1,19,13817,0
5,1,Moriya Akane ,L,0,0,0,,JPN,DIG,1,19,13817,0
6,2,Uchiseto Mami ,L,0,0,0,,JPN,DIG,1,19,13817,0
7,4,Ishikawa Mayu ,OH,0,0,0,,JPN,DIG,1,19,13817,0
8,5,Shimamura Haruyo ,MB,0,0,0,,JPN,DIG,1,19,13817,0
9,8,Miyashita Haruka ,S,0,0,0,,JPN,DIG,1,19,13817,0
10,23,Yokota Mami ,MB,0,0,0,,JPN,DIG,1,19,13817,0
11,25,Ogawa Erina ,MB,0,0,0,,JPN,DIG,1,19,13817,0
12,30,Seki Nanami ,S,0,1,1,-100.00,JPN,DIG,1,19,13817,0
13,38,Sato Yoshino ,OH,0,0,0,,JPN,DIG,1,19,13817,0
0,9,Kojima Manami ,L,3,1,4,50.00,JPN,DIG,2,25,13817,1
1,15,Hayashi Kotona ,OH,3,1,4,50.00,JPN,DIG,2,25,13817,1
2,3,Nishida Sarina (C),OH,2,2,4,0.00,JPN,DIG,2,25,13817,1
3,23,Yokota Mami ,MB,2,0,2,100.00,JPN,DIG,2,25,13817,1
4,24,Matsui Tamaki ,S,2,1,3,33.33,JPN,DIG,2,25,13817,1
5,10,Inoue Arisa ,OH,1,0,1,100.00,JPN,DIG,2,25,13817,1
6,1,Moriya Akane ,L,0,0,0,,JPN,DIG,2,25,13817,1
7,2,Uchiseto Mami ,L,0,0,0,,JPN,DIG,2,25,13817,1
8,4,Ishikawa Mayu ,OH,0,0,0,,JPN,DIG,2,25,13817,1
9,5,Shimamura Haruyo ,MB,0,0,0,,JPN,DIG,2,25,13817,1
10,8,Miyashita Haruka ,S,0,0,0,,JPN,DIG,2,25,13817,1
11,25,Ogawa Erina ,MB,0,0,0,,JPN,DIG,2,25,13817,1
12,30,Seki Nanami ,S,0,0,0,,JPN,DIG,2,25,13817,1
13,38,Sato Yoshino ,OH,0,0,0,,JPN,DIG,2,25,13817,1
0,3,Nishida Sarina (C),OH,7,0,7,100.00,JPN,DIG,3,25,13817,1
1,10,Inoue Arisa ,OH,4,1,6,50.00,JPN,DIG,3,25,13817,1
2,24,Matsui Tamaki ,S,4,0,4,100.00,JPN,DIG,3,25,13817,1
3,9,Kojima Manami ,L,2,2,4,0.00,JPN,DIG,3,25,13817,1
4,15,Hayashi Kotona ,OH,1,2,3,-33.33,JPN,DIG,3,25,13817,1
5,1,Moriya Akane ,L,0,0,0,,JPN,DIG,3,25,13817,1
6,2,Uchiseto Mami ,L,0,0,0,,JPN,DIG,3,25,13817,1
7,4,Ishikawa Mayu ,OH,0,0,0,,JPN,DIG,3,25,13817,1
8,5,Shimamura Haruyo ,MB,0,0,0,,JPN,DIG,3,25,13817,1
9,8,Miyashita Haruka ,S,0,0,0,,JPN,DIG,3,25,13817,1
10,23,Yokota Mami ,MB,0,0,0,,JPN,DIG,3,25,13817,1
11,25,Ogawa Erina ,MB,0,0,0,,JPN,DIG,3,25,13817,1
12,30,Seki Nanami ,S,0,0,0,,JPN,DIG,3,25,13817,1
13,38,Sato Yoshino ,OH,0,0,0,,JPN,DIG,3,25,13817,1
0,15,Hayashi Kotona ,OH,5,0,5,100.00,JPN,DIG,4,25,13817,1
1,24,Matsui Tamaki ,S,5,1,6,66.67,JPN,DIG,4,25,13817,1
2,9,Kojima Manami ,L,4,0,5,80.00,JPN,DIG,4,25,13817,1
3,3,Nishida Sarina (C),OH,3,0,3,100.00,JPN,DIG,4,25,13817,1
4,23,Yokota Mami ,MB,2,0,2,100.00,JPN,DIG,4,25,13817,1
5,1,Moriya Akane ,L,0,0,0,,JPN,DIG,4,25,13817,1
6,2,Uchiseto Mami ,L,0,0,0,,JPN,DIG,4,25,13817,1
7,4,Ishikawa Mayu ,OH,0,0,0,,JPN,DIG,4,25,13817,1
8,5,Shimamura Haruyo ,MB,0,0,0,,JPN,DIG,4,25,13817,1
9,8,Miyashita Haruka ,S,0,0,0,,JPN,DIG,4,25,13817,1
10,10,Inoue Arisa ,OH,0,1,2,-50.00,JPN,DIG,4,25,13817,1
11,25,Ogawa Erina ,MB,0,0,0,,JPN,DIG,4,25,13817,1
12,30,Seki Nanami ,S,0,0,0,,JPN,DIG,4,25,13817,1
13,38,Sato Yoshino ,OH,0,0,0,,JPN,DIG,4,25,13817,1
0,17,Ni Feifan ,L,15,0,16,93.75,CHN,DIG,0,0,13817,
1,12,Li Yingying ,OH,12,4,17,47.06,CHN,DIG,0,0,13817,
2,15,Wang Weiyi ,L,7,1,8,75.00,CHN,DIG,0,0,13817,
3,16,Ding Xia ,S,7,0,8,87.50,CHN,DIG,0,0,13817,
4,6,Gong Xiangyu ,O,5,1,8,50.00,CHN,DIG,0,0,13817,
5,10,Wang Yunlu ,OH,3,2,6,16.67,CHN,DIG,0,0,13817,
6,7,Wang Yuanyuan ,MB,2,0,2,100.00,CHN,DIG,0,0,13817,
7,8,Jin Ye ,OH,2,1,3,33.33,CHN,DIG,0,0,13817,
8,1,Yuan Xinyue (C),MB,1,1,2,0.00,CHN,DIG,0,0,13817,
9,14,Zheng Yixin ,O,1,1,2,0.00,CHN,DIG,0,0,13817,
10,4,Yang Hanyu ,MB,0,0,0,,CHN,DIG,0,0,13817,
11,19,Chen Peiyan ,O,0,0,0,,CHN,DIG,0,0,13817,
0,15,Wang Weiyi ,L,5,0,5,100.00,CHN,DIG,1,25,13817,1
1,12,Li Yingying ,OH,4,2,7,28.57,CHN,DIG,1,25,13817,1
2,16,Ding Xia ,S,3,0,3,100.00,CHN,DIG,1,25,13817,1
3,6,Gong Xiangyu ,O,1,0,3,33.33,CHN,DIG,1,25,13817,1
4,10,Wang Yunlu ,OH,1,0,1,100.00,CHN,DIG,1,25,13817,1
5,1,Yuan Xinyue (C),MB,0,0,0,,CHN,DIG,1,25,13817,1
6,4,Yang Hanyu ,MB,0,0,0,,CHN,DIG,1,25,13817,1
7,7,Wang Yuanyuan ,MB,0,0,0,,CHN,DIG,1,25,13817,1
8,8,Jin Ye ,OH,0,0,0,,CHN,DIG,1,25,13817,1
9,14,Zheng Yixin ,O,0,0,0,,CHN,DIG,1,25,13817,1
10,17,Ni Feifan ,L,0,0,0,,CHN,DIG,1,25,13817,1
11,19,Chen Peiyan ,O,0,0,0,,CHN,DIG,1,25,13817,1
0,12,Li Yingying ,OH,4,1,5,60.00,CHN,DIG,2,16,13817,0
1,6,Gong Xiangyu ,O,2,0,2,100.00,CHN,DIG,2,16,13817,0
2,17,Ni Feifan ,L,2,0,2,100.00,CHN,DIG,2,16,13817,0
3,7,Wang Yuanyuan ,MB,1,0,1,100.00,CHN,DIG,2,16,13817,0
4,8,Jin Ye ,OH,1,1,2,0.00,CHN,DIG,2,16,13817,0
5,10,Wang Yunlu ,OH,1,1,3,0.00,CHN,DIG,2,16,13817,0
6,14,Zheng Yixin ,O,1,1,2,0.00,CHN,DIG,2,16,13817,0
7,15,Wang Weiyi ,L,1,1,2,0.00,CHN,DIG,2,16,13817,0
8,1,Yuan Xinyue (C),MB,0,0,0,,CHN,DIG,2,16,13817,0
9,4,Yang Hanyu ,MB,0,0,0,,CHN,DIG,2,16,13817,0
10,16,Ding Xia ,S,0,0,0,,CHN,DIG,2,16,13817,0
11,19,Chen Peiyan ,O,0,0,0,,CHN,DIG,2,16,13817,0
0,17,Ni Feifan ,L,6,0,7,85.71,CHN,DIG,3,23,13817,0
1,16,Ding Xia ,S,3,0,4,75.00,CHN,DIG,3,23,13817,0
2,12,Li Yingying ,OH,2,1,3,33.33,CHN,DIG,3,23,13817,0
3,6,Gong Xiangyu ,O,1,0,1,100.00,CHN,DIG,3,23,13817,0
4,10,Wang Yunlu ,OH,1,1,2,0.00,CHN,DIG,3,23,13817,0
5,1,Yuan Xinyue (C),MB,0,1,1,-100.00,CHN,DIG,3,23,13817,0
6,4,Yang Hanyu ,MB,0,0,0,,CHN,DIG,3,23,13817,0
7,7,Wang Yuanyuan ,MB,0,0,0,,CHN,DIG,3,23,13817,0
8,8,Jin Ye ,OH,0,0,0,,CHN,DIG,3,23,13817,0
9,14,Zheng Yixin ,O,0,0,0,,CHN,DIG,3,23,13817,0
10,15,Wang Weiyi ,L,0,0,0,,CHN,DIG,3,23,13817,0
11,19,Chen Peiyan ,O,0,0,0,,CHN,DIG,3,23,13817,0
0,17,Ni Feifan ,L,7,0,7,100.00,CHN,DIG,4,12,13817,0
1,12,Li Yingying ,OH,2,0,2,100.00,CHN,DIG,4,12,13817,0
2,1,Yuan Xinyue (C),MB,1,0,1,100.00,CHN,DIG,4,12,13817,0
3,6,Gong Xiangyu ,O,1,1,2,0.00,CHN,DIG,4,12,13817,0
4,7,Wang Yuanyuan ,MB,1,0,1,100.00,CHN,DIG,4,12,13817,0
5,8,Jin Ye ,OH,1,0,1,100.00,CHN,DIG,4,12,13817,0
6,15,Wang Weiyi ,L,1,0,1,100.00,CHN,DIG,4,12,13817,0
7,16,Ding Xia ,S,1,0,1,100.00,CHN,DIG,4,12,13817,0
8,4,Yang Hanyu ,MB,0,0,0,,CHN,DIG,4,12,13817,0
9,10,Wang Yunlu ,OH,0,0,0,,CHN,DIG,4,12,13817,0
10,14,Zheng Yixin ,O,0,0,0,,CHN,DIG,4,12,13817,0
11,19,Chen Peiyan ,O,0,0,0,,CHN,DIG,4,12,13817,0
0,12,Pusic Teodora ,L,13,6,20,35.00,SRB,DIG,0,0,13818,
1,8,Mirkovic Sladjana ,S,8,0,8,100.00,SRB,DIG,0,0,13818,
2,1,Busa Bianka ,OH,7,1,9,66.67,SRB,DIG,0,0,13818,
3,2,Lazovic Katarina ,OH,7,0,8,87.50,SRB,DIG,0,0,13818,
4,13,Bjelica Ana (C),O,4,1,6,50.00,SRB,DIG,0,0,13818,
5,15,Stevanovic Jovana ,MB,4,0,4,100.00,SRB,DIG,0,0,13818,
6,14,Aleksic Maja ,MB,3,0,3,100.00,SRB,DIG,0,0,13818,
7,7,Jaksic Ana ,S,1,0,1,100.00,SRB,DIG,0,0,13818,
8,19,Milenkovic Bojana ,OH,0,0,0,,SRB,DIG,0,0,13818,
9,21,Kocic Jovana ,MB,0,0,0,,SRB,DIG,0,0,13818,
10,28,Delic Jelena ,MB,0,0,0,,SRB,DIG,0,0,13818,
11,31,Djurdjevic Sanja ,L,0,0,0,,SRB,DIG,0,0,13818,
12,34,Mirosavljevic Jovana ,OH,0,0,0,,SRB,DIG,0,0,13818,
13,35,Mijatovic Mina ,OH,0,0,0,,SRB,DIG,0,0,13818,
0,8,Mirkovic Sladjana ,S,2,0,2,100.00,SRB,DIG,1,17,13818,0
1,12,Pusic Teodora ,L,2,2,4,0.00,SRB,DIG,1,17,13818,0
2,15,Stevanovic Jovana ,MB,2,0,2,100.00,SRB,DIG,1,17,13818,0
3,7,Jaksic Ana ,S,1,0,1,100.00,SRB,DIG,1,17,13818,0
4,1,Busa Bianka ,OH,0,1,1,-100.00,SRB,DIG,1,17,13818,0
5,2,Lazovic Katarina ,OH,0,0,1,0.00,SRB,DIG,1,17,13818,0
6,13,Bjelica Ana (C),O,0,1,2,-50.00,SRB,DIG,1,17,13818,0
7,14,Aleksic Maja ,MB,0,0,0,,SRB,DIG,1,17,13818,0
8,19,Milenkovic Bojana ,OH,0,0,0,,SRB,DIG,1,17,13818,0
9,21,Kocic Jovana ,MB,0,0,0,,SRB,DIG,1,17,13818,0
10,28,Delic Jelena ,MB,0,0,0,,SRB,DIG,1,17,13818,0
11,31,Djurdjevic Sanja ,L,0,0,0,,SRB,DIG,1,17,13818,0
12,34,Mirosavljevic Jovana ,OH,0,0,0,,SRB,DIG,1,17,13818,0
13,35,Mijatovic Mina ,OH,0,0,0,,SRB,DIG,1,17,13818,0
0,8,Mirkovic Sladjana ,S,3,0,3,100.00,SRB,DIG,2,25,13818,1
1,1,Busa Bianka ,OH,2,0,2,100.00,SRB,DIG,2,25,13818,1
2,13,Bjelica Ana (C),O,2,0,2,100.00,SRB,DIG,2,25,13818,1
3,2,Lazovic Katarina ,OH,1,0,1,100.00,SRB,DIG,2,25,13818,1
4,12,Pusic Teodora ,L,1,2,3,-33.33,SRB,DIG,2,25,13818,1
5,14,Aleksic Maja ,MB,1,0,1,100.00,SRB,DIG,2,25,13818,1
6,15,Stevanovic Jovana ,MB,1,0,1,100.00,SRB,DIG,2,25,13818,1
7,7,Jaksic Ana ,S,0,0,0,,SRB,DIG,2,25,13818,1
8,19,Milenkovic Bojana ,OH,0,0,0,,SRB,DIG,2,25,13818,1
9,21,Kocic Jovana ,MB,0,0,0,,SRB,DIG,2,25,13818,1
10,28,Delic Jelena ,MB,0,0,0,,SRB,DIG,2,25,13818,1
