,Player No,Player Name,Position,Digs,Errors,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
9,13,King Brie ,S,0,0,1,0.00,CAN,DIG,1,16,11937,0
10,15,Joseph Shainah ,O,0,0,0,,CAN,DIG,1,16,11937,0
11,16,Livingston Caroline ,OH,0,0,0,,CAN,DIG,1,16,11937,0
12,18,Robitaille Kim ,S,0,0,0,,CAN,DIG,1,16,11937,0
13,22,Snape Kennedy Brooklyn ,L,0,0,0,,CAN,DIG,1,16,11937,0
0,1,Bujan Cassandra ,L,5,1,6,66.67,CAN,DIG,2,17,11937,0
1,14,Howe Hilary ,OH,2,0,3,66.67,CAN,DIG,2,17,11937,0
2,19,Maglio Emily ,MB,2,1,4,25.00,CAN,DIG,2,17,11937,0
3,3,Van Ryk Kiera ,OH,1,1,3,0.00,CAN,DIG,2,17,11937,0
4,11,Mitrovic Andrea ,OH,1,0,1,100.00,CAN,DIG,2,17,11937,0
5,13,King Brie ,S,1,0,1,100.00,CAN,DIG,2,17,11937,0
6,16,Livingston Caroline ,OH,1,1,2,0.00,CAN,DIG,2,17,11937,0
7,7,Van Buskirk Layne ,MB,0,0,0,,CAN,DIG,2,17,11937,0
8,8,Ogoms Alicia ,MB,0,0,0,,CAN,DIG,2,17,11937,0
9,9,Gray Alexa ,OH,0,0,0,,CAN,DIG,2,17,11937,0
10,12,Cross Jennifer (C),MB,0,0,0,,CAN,DIG,2,17,11937,0
11,15,Joseph Shainah ,O,0,0,0,,CAN,DIG,2,17,11937,0
12,18,Robitaille Kim ,S,0,1,1,-100.00,CAN,DIG,2,17,11937,0
13,22,Snape Kennedy Brooklyn ,L,0,0,0,,CAN,DIG,2,17,11937,0
0,3,Van Ryk Kiera ,OH,3,0,3,100.00,CAN,DIG,3,17,11937,0
1,15,Joseph Shainah ,O,2,0,2,100.00,CAN,DIG,3,17,11937,0
2,22,Snape Kennedy Brooklyn ,L,2,0,3,66.67,CAN,DIG,3,17,11937,0
3,12,Cross Jennifer (C),MB,1,1,2,0.00,CAN,DIG,3,17,11937,0
4,13,King Brie ,S,1,0,2,50.00,CAN,DIG,3,17,11937,0
5,1,Bujan Cassandra ,L,0,0,0,,CAN,DIG,3,17,11937,0
6,7,Van Buskirk Layne ,MB,0,0,0,,CAN,DIG,3,17,11937,0
7,8,Ogoms Alicia ,MB,0,0,0,,CAN,DIG,3,17,11937,0
8,9,Gray Alexa ,OH,0,0,0,,CAN,DIG,3,17,11937,0
9,11,Mitrovic Andrea ,OH,0,0,0,,CAN,DIG,3,17,11937,0
10,14,Howe Hilary ,OH,0,1,2,-50.00,CAN,DIG,3,17,11937,0
11,16,Livingston Caroline ,OH,0,0,0,,CAN,DIG,3,17,11937,0
12,18,Robitaille Kim ,S,0,0,0,,CAN,DIG,3,17,11937,0
13,19,Maglio Emily ,MB,0,0,1,0.00,CAN,DIG,3,17,11937,0
0,6,Gong Xiangyu ,O,9,2,11,63.64,CHN,DIG,0,0,11938,
1,9,Zhang Changning ,OH,5,2,7,42.86,CHN,DIG,0,0,11938,
2,18,Wang Mengjie ,L,5,2,8,37.50,CHN,DIG,0,0,11938,
3,11,Yao Di ,S,4,1,5,60.00,CHN,DIG,0,0,11938,
4,12,Li Yingying ,OH,4,2,7,28.57,CHN,DIG,0,0,11938,
5,15,Lin Li ,L,3,2,5,20.00,CHN,DIG,0,0,11938,
6,1,Yuan Xinyue ,MB,2,2,5,0.00,CHN,DIG,0,0,11938,
7,16,Ding Xia ,S,1,0,1,100.00,CHN,DIG,0,0,11938,
8,2,Zhu Ting (C),OH,0,0,0,,CHN,DIG,0,0,11938,
9,4,Yang Hanyu ,MB,0,0,0,,CHN,DIG,0,0,11938,
10,7,Wang Yuanyuan ,MB,0,1,2,-50.00,CHN,DIG,0,0,11938,
11,8,Li Yao ,OH,0,0,0,,CHN,DIG,0,0,11938,
12,10,Liu Xiaotong ,OH,0,0,0,,CHN,DIG,0,0,11938,
13,19,Liu Yanhan ,OH,0,0,0,,CHN,DIG,0,0,11938,
0,6,Gong Xiangyu ,O,6,1,7,71.43,CHN,DIG,1,26,11938,1
1,15,Lin Li ,L,3,1,4,50.00,CHN,DIG,1,26,11938,1
2,12,Li Yingying ,OH,2,0,2,100.00,CHN,DIG,1,26,11938,1
3,1,Yuan Xinyue ,MB,1,1,2,0.00,CHN,DIG,1,26,11938,1
4,2,Zhu Ting (C),OH,0,0,0,,CHN,DIG,1,26,11938,1
5,4,Yang Hanyu ,MB,0,0,0,,CHN,DIG,1,26,11938,1
6,7,Wang Yuanyuan ,MB,0,1,1,-100.00,CHN,DIG,1,26,11938,1
7,8,Li Yao ,OH,0,0,0,,CHN,DIG,1,26,11938,1
8,9,Zhang Changning ,OH,0,0,0,,CHN,DIG,1,26,11938,1
9,10,Liu Xiaotong ,OH,0,0,0,,CHN,DIG,1,26,11938,1
10,11,Yao Di ,S,0,1,1,-100.00,CHN,DIG,1,26,11938,1
11,16,Ding Xia ,S,0,0,0,,CHN,DIG,1,26,11938,1
12,18,Wang Mengjie ,L,0,0,0,,CHN,DIG,1,26,11938,1
13,19,Liu Yanhan ,OH,0,0,0,,CHN,DIG,1,26,11938,1
0,9,Zhang Changning ,OH,3,2,5,20.00,CHN,DIG,2,25,11938,1
1,11,Yao Di ,S,3,0,3,100.00,CHN,DIG,2,25,11938,1
2,18,Wang Mengjie ,L,3,1,4,50.00,CHN,DIG,2,25,11938,1
3,6,Gong Xiangyu ,O,1,1,2,0.00,CHN,DIG,2,25,11938,1
4,12,Li Yingying ,OH,1,2,3,-33.33,CHN,DIG,2,25,11938,1
5,16,Ding Xia ,S,1,0,1,100.00,CHN,DIG,2,25,11938,1
6,1,Yuan Xinyue ,MB,0,1,2,-50.00,CHN,DIG,2,25,11938,1
7,2,Zhu Ting (C),OH,0,0,0,,CHN,DIG,2,25,11938,1
8,4,Yang Hanyu ,MB,0,0,0,,CHN,DIG,2,25,11938,1
9,7,Wang Yuanyuan ,MB,0,0,1,0.00,CHN,DIG,2,25,11938,1
10,8,Li Yao ,OH,0,0,0,,CHN,DIG,2,25,11938,1
11,10,Liu Xiaotong ,OH,0,0,0,,CHN,DIG,2,25,11938,1
12,15,Lin Li ,L,0,1,1,-100.00,CHN,DIG,2,25,11938,1
13,19,Liu Yanhan ,OH,0,0,0,,CHN,DIG,2,25,11938,1
0,6,Gong Xiangyu ,O,2,0,2,100.00,CHN,DIG,3,25,11938,1
1,9,Zhang Changning ,OH,2,0,2,100.00,CHN,DIG,3,25,11938,1
2,18,Wang Mengjie ,L,2,1,4,25.00,CHN,DIG,3,25,11938,1
3,1,Yuan Xinyue ,MB,1,0,1,100.00,CHN,DIG,3,25,11938,1
4,11,Yao Di ,S,1,0,1,100.00,CHN,DIG,3,25,11938,1
5,12,Li Yingying ,OH,1,0,2,50.00,CHN,DIG,3,25,11938,1
6,2,Zhu Ting (C),OH,0,0,0,,CHN,DIG,3,25,11938,1
7,4,Yang Hanyu ,MB,0,0,0,,CHN,DIG,3,25,11938,1
8,7,Wang Yuanyuan ,MB,0,0,0,,CHN,DIG,3,25,11938,1
9,8,Li Yao ,OH,0,0,0,,CHN,DIG,3,25,11938,1
10,10,Liu Xiaotong ,OH,0,0,0,,CHN,DIG,3,25,11938,1
11,15,Lin Li ,L,0,0,0,,CHN,DIG,3,25,11938,1
12,16,Ding Xia ,S,0,0,0,,CHN,DIG,3,25,11938,1
13,19,Liu Yanhan ,OH,0,0,0,,CHN,DIG,3,25,11938,1
0,13,Jagla Monika ,L,9,0,10,90.00,POL,DIG,0,0,11938,
1,9,Stysiak Magdalena ,O,4,1,5,60.00,POL,DIG,0,0,11938,
2,26,Wenerska Katarzyna ,S,4,0,4,100.00,POL,DIG,0,0,11938,
3,88,Gorecka Zuzanna ,OH,4,4,9,0.00,POL,DIG,0,0,11938,
4,8,Stenzel Maria ,L,3,0,3,100.00,POL,DIG,0,0,11938,
5,11,Lukasik Martyna ,OH,3,4,7,-14.29,POL,DIG,0,0,11938,
6,3,Alagierska-Szczepaniak Klaudia ,MB,2,0,2,100.00,POL,DIG,0,0,11938,
7,1,Nowicka Julia ,S,1,0,1,100.00,POL,DIG,0,0,11938,
8,5,Korneluk Agnieszka (C),MB,1,1,2,0.00,POL,DIG,0,0,11938,
9,10,Efimienko-Mlotkowska Zuzanna ,MB,1,0,1,100.00,POL,DIG,0,0,11938,
10,19,Fedusio Monika ,OH,0,0,0,,POL,DIG,0,0,11938,
11,20,Czyrnianska Martyna ,OH,0,0,0,,POL,DIG,0,0,11938,
12,21,Druzkowska Karolina ,OH,0,0,0,,POL,DIG,0,0,11938,
13,30,Rozanski Olivia ,OH,0,0,1,0.00,POL,DIG,0,0,11938,
0,13,Jagla Monika ,L,3,0,3,100.00,POL,DIG,1,24,11938,0
1,26,Wenerska Katarzyna ,S,3,0,3,100.00,POL,DIG,1,24,11938,0
2,88,Gorecka Zuzanna ,OH,3,1,4,50.00,POL,DIG,1,24,11938,0
3,1,Nowicka Julia ,S,1,0,1,100.00,POL,DIG,1,24,11938,0
4,3,Alagierska-Szczepaniak Klaudia ,MB,1,0,1,100.00,POL,DIG,1,24,11938,0
5,8,Stenzel Maria ,L,1,0,1,100.00,POL,DIG,1,24,11938,0
6,10,Efimienko-Mlotkowska Zuzanna ,MB,1,0,1,100.00,POL,DIG,1,24,11938,0
7,5,Korneluk Agnieszka (C),MB,0,0,0,,POL,DIG,1,24,11938,0
8,9,Stysiak Magdalena ,O,0,0,0,,POL,DIG,1,24,11938,0
9,11,Lukasik Martyna ,OH,0,1,1,-100.00,POL,DIG,1,24,11938,0
10,19,Fedusio Monika ,OH,0,0,0,,POL,DIG,1,24,11938,0
11,20,Czyrnianska Martyna ,OH,0,0,0,,POL,DIG,1,24,11938,0
12,21,Druzkowska Karolina ,OH,0,0,0,,POL,DIG,1,24,11938,0
13,30,Rozanski Olivia ,OH,0,0,0,,POL,DIG,1,24,11938,0
0,13,Jagla Monika ,L,5,0,5,100.00,POL,DIG,2,22,11938,0
1,9,Stysiak Magdalena ,O,4,0,4,100.00,POL,DIG,2,22,11938,0
2,11,Lukasik Martyna ,OH,3,2,5,20.00,POL,DIG,2,22,11938,0
3,8,Stenzel Maria ,L,1,0,1,100.00,POL,DIG,2,22,11938,0
4,26,Wenerska Katarzyna ,S,1,0,1,100.00,POL,DIG,2,22,11938,0
5,88,Gorecka Zuzanna ,OH,1,0,2,50.00,POL,DIG,2,22,11938,0
6,1,Nowicka Julia ,S,0,0,0,,POL,DIG,2,22,11938,0
7,3,Alagierska-Szczepaniak Klaudia ,MB,0,0,0,,POL,DIG,2,22,11938,0
8,5,Korneluk Agnieszka (C),MB,0,0,0,,POL,DIG,2,22,11938,0
9,10,Efimienko-Mlotkowska Zuzanna ,MB,0,0,0,,POL,DIG,2,22,11938,0
10,19,Fedusio Monika ,OH,0,0,0,,POL,DIG,2,22,11938,0
11,20,Czyrnianska Martyna ,OH,0,0,0,,POL,DIG,2,22,11938,0
12,21,Druzkowska Karolina ,OH,0,0,0,,POL,DIG,2,22,11938,0
13,30,Rozanski Olivia ,OH,0,0,1,0.00,POL,DIG,2,22,11938,0
0,3,Alagierska-Szczepaniak Klaudia ,MB,1,0,1,100.00,POL,DIG,3,16,11938,0
1,5,Korneluk Agnieszka (C),MB,1,1,2,0.00,POL,DIG,3,16,11938,0
2,8,Stenzel Maria ,L,1,0,1,100.00,POL,DIG,3,16,11938,0
3,13,Jagla Monika ,L,1,0,2,50.00,POL,DIG,3,16,11938,0
4,1,Nowicka Julia ,S,0,0,0,,POL,DIG,3,16,11938,0
5,9,Stysiak Magdalena ,O,0,1,1,-100.00,POL,DIG,3,16,11938,0
6,10,Efimienko-Mlotkowska Zuzanna ,MB,0,0,0,,POL,DIG,3,16,11938,0
7,11,Lukasik Martyna ,OH,0,1,1,-100.00,POL,DIG,3,16,11938,0
8,19,Fedusio Monika ,OH,0,0,0,,POL,DIG,3,16,11938,0
9,20,Czyrnianska Martyna ,OH,0,0,0,,POL,DIG,3,16,11938,0
10,21,Druzkowska Karolina ,OH,0,0,0,,POL,DIG,3,16,11938,0
11,26,Wenerska Katarzyna ,S,0,0,0,,POL,DIG,3,16,11938,0
12,30,Rozanski Olivia ,OH,0,0,0,,POL,DIG,3,16,11938,0
13,88,Gorecka Zuzanna ,OH,0,3,3,-100.00,POL,DIG,3,16,11938,0
0,9,Oh Jiyoung ,L,9,7,17,11.76,KOR,DIG,0,0,11939,
1,1,Lee Soyoung ,OH,6,1,7,71.43,KOR,DIG,0,0,11939,
2,13,Park Jeongah ,OH,6,6,12,0.00,KOR,DIG,0,0,11939,
3,3,Yeum Hye Seon ,S,4,7,11,-27.27,KOR,DIG,0,0,11939,
4,5,Han Dahye ,L,4,2,6,33.33,KOR,DIG,0,0,11939,
5,10,Kim Yeon Koung (C),OH,3,3,6,0.00,KOR,DIG,0,0,11939,
6,16,Jeong Jiyun ,OH,3,0,3,100.00,KOR,DIG,0,0,11939,
7,8,Park Eunjin ,MB,2,0,2,100.00,KOR,DIG,0,0,11939,
8,12,Han Songyi ,MB,2,1,3,33.33,KOR,DIG,0,0,11939,
9,14,Yang Hyo Jin ,MB,1,1,3,0.00,KOR,DIG,0,0,11939,
10,2,Lee Dahyeon ,MB,0,0,0,,KOR,DIG,0,0,11939,
11,6,Kim Dain ,S,0,0,0,,KOR,DIG,0,0,11939,
12,7,An Hyejin ,S,0,0,0,,KOR,DIG,0,0,11939,
13,19,Pyo Seungju ,OH,0,0,0,,KOR,DIG,0,0,11939,
0,9,Oh Jiyoung ,L,4,1,6,50.00,KOR,DIG,1,23,11939,0
1,13,Park Jeongah ,OH,3,1,4,50.00,KOR,DIG,1,23,11939,0
2,3,Yeum Hye Seon ,S,1,3,4,-50.00,KOR,DIG,1,23,11939,0
3,16,Jeong Jiyun ,OH,1,0,1,100.00,KOR,DIG,1,23,11939,0
4,1,Lee Soyoung ,OH,0,0,0,,KOR,DIG,1,23,11939,0
5,2,Lee Dahyeon ,MB,0,0,0,,KOR,DIG,1,23,11939,0
6,5,Han Dahye ,L,0,0,0,,KOR,DIG,1,23,11939,0
7,6,Kim Dain ,S,0,0,0,,KOR,DIG,1,23,11939,0
8,7,An Hyejin ,S,0,0,0,,KOR,DIG,1,23,11939,0
9,8,Park Eunjin ,MB,0,0,0,,KOR,DIG,1,23,11939,0
10,10,Kim Yeon Koung (C),OH,0,2,2,-100.00,KOR,DIG,1,23,11939,0
11,12,Han Songyi ,MB,0,0,0,,KOR,DIG,1,23,11939,0
12,14,Yang Hyo Jin ,MB,0,1,2,-50.00,KOR,DIG,1,23,11939,0
13,19,Pyo Seungju ,OH,0,0,0,,KOR,DIG,1,23,11939,0
0,5,Han Dahye ,L,4,1,5,60.00,KOR,DIG,2,25,11939,1
1,3,Yeum Hye Seon ,S,2,2,4,0.00,KOR,DIG,2,25,11939,1
2,10,Kim Yeon Koung (C),OH,2,0,2,100.00,KOR,DIG,2,25,11939,1
3,13,Park Jeongah ,OH,2,3,5,-20.00,KOR,DIG,2,25,11939,1
4,16,Jeong Jiyun ,OH,2,0,2,100.00,KOR,DIG,2,25,11939,1
5,1,Lee Soyoung ,OH,1,1,2,0.00,KOR,DIG,2,25,11939,1
6,8,Park Eunjin ,MB,1,0,1,100.00,KOR,DIG,2,25,11939,1
7,2,Lee Dahyeon ,MB,0,0,0,,KOR,DIG,2,25,11939,1
8,6,Kim Dain ,S,0,0,0,,KOR,DIG,2,25,11939,1
9,7,An Hyejin ,S,0,0,0,,KOR,DIG,2,25,11939,1
10,9,Oh Jiyoung ,L,0,0,0,,KOR,DIG,2,25,11939,1
11,12,Han Songyi ,MB,0,0,0,,KOR,DIG,2,25,11939,1
12,14,Yang Hyo Jin ,MB,0,0,0,,KOR,DIG,2,25,11939,1
13,19,Pyo Seungju ,OH,0,0,0,,KOR,DIG,2,25,11939,1
0,1,Lee Soyoung ,OH,3,0,3,100.00,KOR,DIG,3,17,11939,0
1,8,Park Eunjin ,MB,1,0,1,100.00,KOR,DIG,3,17,11939,0
2,9,Oh Jiyoung ,L,1,4,5,-60.00,KOR,DIG,3,17,11939,0
3,10,Kim Yeon Koung (C),OH,1,1,2,0.00,KOR,DIG,3,17,11939,0
4,13,Park Jeongah ,OH,1,2,3,-33.33,KOR,DIG,3,17,11939,0
5,2,Lee Dahyeon ,MB,0,0,0,,KOR,DIG,3,17,11939,0
6,3,Yeum Hye Seon ,S,0,1,1,-100.00,KOR,DIG,3,17,11939,0
7,5,Han Dahye ,L,0,1,1,-100.00,KOR,DIG,3,17,11939,0
8,6,Kim Dain ,S,0,0,0,,KOR,DIG,3,17,11939,0
9,7,An Hyejin ,S,0,0,0,,KOR,DIG,3,17,11939,0
10,12,Han Songyi ,MB,0,0,0,,KOR,DIG,3,17,11939,0
11,14,Yang Hyo Jin ,MB,0,0,0,,KOR,DIG,3,17,11939,0
12,16,Jeong Jiyun ,OH,0,0,0,,KOR,DIG,3,17,11939,0
13,19,Pyo Seungju ,OH,0,0,0,,KOR,DIG,3,17,11939,0
0,9,Oh Jiyoung ,L,4,2,6,33.33,KOR,DIG,4,18,11939,0
1,1,Lee Soyoung ,OH,2,0,2,100.00,KOR,DIG,4,18,11939,0
2,12,Han Songyi ,MB,2,1,3,33.33,KOR,DIG,4,18,11939,0
3,3,Yeum Hye Seon ,S,1,1,2,0.00,KOR,DIG,4,18,11939,0
4,14,Yang Hyo Jin ,MB,1,0,1,100.00,KOR,DIG,4,18,11939,0
5,2,Lee Dahyeon ,MB,0,0,0,,KOR,DIG,4,18,11939,0
6,5,Han Dahye ,L,0,0,0,,KOR,DIG,4,18,11939,0
7,6,Kim Dain ,S,0,0,0,,KOR,DIG,4,18,11939,0
8,7,An Hyejin ,S,0,0,0,,KOR,DIG,4,18,11939,0
9,8,Park Eunjin ,MB,0,0,0,,KOR,DIG,4,18,11939,0
10,10,Kim Yeon Koung (C),OH,0,0,0,,KOR,DIG,4,18,11939,0
11,13,Park Jeongah ,OH,0,0,0,,KOR,DIG,4,18,11939,0
12,16,Jeong Jiyun ,OH,0,0,0,,KOR,DIG,4,18,11939,0
13,19,Pyo Seungju ,OH,0,0,0,,KOR,DIG,4,18,11939,0
0,9,Diken Meliha ,O,11,1,13,76.92,TUR,DIG,0,0,11939,
1,2,Akoz Simge Sebnem ,L,10,2,12,66.67,TUR,DIG,0,0,11939,
2,3,Özbay Cansu ,S,7,1,8,75.00,TUR,DIG,0,0,11939,
3,99,Karakurt Ebrar ,O,7,5,12,16.67,TUR,DIG,0,0,11939,
4,7,Baladin Hande ,OH,5,4,9,11.11,TUR,DIG,0,0,11939,
5,14,Erdem Dündar Eda (C),MB,4,4,8,0.00,TUR,DIG,0,0,11939,
6,12,Unal Buse ,S,1,0,1,100.00,TUR,DIG,0,0,11939,
7,18,Gunes Zehra ,MB,1,2,3,-33.33,TUR,DIG,0,0,11939,
8,4,Ivegin Tugba ,OH,0,0,0,,TUR,DIG,0,0,11939,
9,5,Ercan Seyma ,OH,0,0,0,,TUR,DIG,0,0,11939,
10,6,Akman Kubra ,MB,0,0,0,,TUR,DIG,0,0,11939,
11,13,Boz Meryem ,O,0,0,0,,TUR,DIG,0,0,11939,
12,19,Kalac Asli ,MB,0,0,0,,TUR,DIG,0,0,11939,
13,20,Cebecioglu Derya ,OH,0,0,0,,TUR,DIG,0,0,11939,
0,99,Karakurt Ebrar ,O,3,1,4,50.00,TUR,DIG,1,25,11939,1
1,9,Diken Meliha ,O,2,1,3,33.33,TUR,DIG,1,25,11939,1
2,2,Akoz Simge Sebnem ,L,1,1,2,0.00,TUR,DIG,1,25,11939,1
3,3,Özbay Cansu ,S,1,0,1,100.00,TUR,DIG,1,25,11939,1
4,7,Baladin Hande ,OH,1,2,3,-33.33,TUR,DIG,1,25,11939,1
5,12,Unal Buse ,S,1,0,1,100.00,TUR,DIG,1,25,11939,1
6,14,Erdem Dündar Eda (C),MB,1,2,3,-33.33,TUR,DIG,1,25,11939,1
7,4,Ivegin Tugba ,OH,0,0,0,,TUR,DIG,1,25,11939,1
8,5,Ercan Seyma ,OH,0,0,0,,TUR,DIG,1,25,11939,1
9,6,Akman Kubra ,MB,0,0,0,,TUR,DIG,1,25,11939,1
10,13,Boz Meryem ,O,0,0,0,,TUR,DIG,1,25,11939,1
11,18,Gunes Zehra ,MB,0,0,0,,TUR,DIG,1,25,11939,1
12,19,Kalac Asli ,MB,0,0,0,,TUR,DIG,1,25,11939,1
13,20,Cebecioglu Derya ,OH,0,0,0,,TUR,DIG,1,25,11939,1
0,9,Diken Meliha ,O,3,0,3,100.00,TUR,DIG,2,20,11939,0
1,2,Akoz Simge Sebnem ,L,2,0,2,100.00,TUR,DIG,2,20,11939,0
2,3,Özbay Cansu ,S,2,0,2,100.00,TUR,DIG,2,20,11939,0
3,7,Baladin Hande ,OH,1,2,3,-33.33,TUR,DIG,2,20,11939,0
4,14,Erdem Dündar Eda (C),MB,1,0,1,100.00,TUR,DIG,2,20,11939,0
5,99,Karakurt Ebrar ,O,1,1,2,0.00,TUR,DIG,2,20,11939,0
6,4,Ivegin Tugba ,OH,0,0,0,,TUR,DIG,2,20,11939,0
7,5,Ercan Seyma ,OH,0,0,0,,TUR,DIG,2,20,11939,0
8,6,Akman Kubra ,MB,0,0,0,,TUR,DIG,2,20,11939,0
9,12,Unal Buse ,S,0,0,0,,TUR,DIG,2,20,11939,0
10,13,Boz Meryem ,O,0,0,0,,TUR,DIG,2,20,11939,0
11,18,Gunes Zehra ,MB,0,0,0,,TUR,DIG,2,20,11939,0
12,19,Kalac Asli ,MB,0,0,0,,TUR,DIG,2,20,11939,0
13,20,Cebecioglu Derya ,OH,0,0,0,,TUR,DIG,2,20,11939,0
0,2,Akoz Simge Sebnem ,L,3,1,4,50.00,TUR,DIG,3,25,11939,1
1,9,Diken Meliha ,O,3,0,4,75.00,TUR,DIG,3,25,11939,1
2,7,Baladin Hande ,OH,2,0,2,100.00,TUR,DIG,3,25,11939,1
3,3,Özbay Cansu ,S,1,0,1,100.00,TUR,DIG,3,25,11939,1
4,14,Erdem Dündar Eda (C),MB,1,1,2,0.00,TUR,DIG,3,25,11939,1
5,99,Karakurt Ebrar ,O,1,2,3,-33.33,TUR,DIG,3,25,11939,1
6,4,Ivegin Tugba ,OH,0,0,0,,TUR,DIG,3,25,11939,1
7,5,Ercan Seyma ,OH,0,0,0,,TUR,DIG,3,25,11939,1
8,6,Akman Kubra ,MB,0,0,0,,TUR,DIG,3,25,11939,1
9,12,Unal Buse ,S,0,0,0,,TUR,DIG,3,25,11939,1
10,13,Boz Meryem ,O,0,0,0,,TUR,DIG,3,25,11939,1
11,18,Gunes Zehra ,MB,0,1,1,-100.00,TUR,DIG,3,25,11939,1
12,19,Kalac Asli ,MB,0,0,0,,TUR,DIG,3,25,11939,1
13,20,Cebecioglu Derya ,OH,0,0,0,,TUR,DIG,3,25,11939,1
0,2,Akoz Simge Sebnem ,L,4,0,4,100.00,TUR,DIG,4,25,11939,1
1,3,Özbay Cansu ,S,3,1,4,50.00,TUR,DIG,4,25,11939,1
2,9,Diken Meliha ,O,3,0,3,100.00,TUR,DIG,4,25,11939,1
3,99,Karakurt Ebrar ,O,2,1,3,33.33,TUR,DIG,4,25,11939,1
4,7,Baladin Hande ,OH,1,0,1,100.00,TUR,DIG,4,25,11939,1
5,14,Erdem Dündar Eda (C),MB,1,1,2,0.00,TUR,DIG,4,25,11939,1
6,18,Gunes Zehra ,MB,1,1,2,0.00,TUR,DIG,4,25,11939,1
7,4,Ivegin Tugba ,OH,0,0,0,,TUR,DIG,4,25,11939,1
8,5,Ercan Seyma ,OH,0,0,0,,TUR,DIG,4,25,11939,1
9,6,Akman Kubra ,MB,0,0,0,,TUR,DIG,4,25,11939,1
10,12,Unal Buse ,S,0,0,0,,TUR,DIG,4,25,11939,1
11,13,Boz Meryem ,O,0,0,0,,TUR,DIG,4,25,11939,1
12,19,Kalac Asli ,MB,0,0,0,,TUR,DIG,4,25,11939,1
13,20,Cebecioglu Derya ,OH,0,0,0,,TUR,DIG,4,25,11939,1
0,18,Brait Camila ,L,12,2,15,66.67,BRA,DIG,0,0,11940,
1,11,Caixeta Tandara ,OH,11,3,17,47.06,BRA,DIG,0,0,11940,
2,8,Silva Carneiro Macris Fernanda ,S,9,4,13,38.46,BRA,DIG,0,0,11940,
3,16,Rodrigues Fernanda ,OH,9,3,14,42.86,BRA,DIG,0,0,11940,
4,2,De Oliveira Saad Gattaz Caroline ,MB,6,0,6,100.00,BRA,DIG,0,0,11940,
5,10,Braga Guimaraes Gabriela ,OH,4,3,7,14.29,BRA,DIG,0,0,11940,
6,20,Correa Ana Beatriz ,MB,4,0,4,100.00,BRA,DIG,0,0,11940,
7,9,Ratzke Roberta Silva ,S,1,0,1,100.00,BRA,DIG,0,0,11940,
8,12,Pereira Natalia (C),OH,1,0,1,100.00,BRA,DIG,0,0,11940,
9,5,Da Silva Adenizia ,MB,0,0,1,0.00,BRA,DIG,0,0,11940,
10,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,,BRA,DIG,0,0,11940,
11,7,Montibeller Rosamaria ,OH,0,0,0,,BRA,DIG,0,0,11940,
12,13,Castro De Paula Blassioli Sheilla ,O,0,0,0,,BRA,DIG,0,0,11940,
13,28,Araujo De Souza Mayany Cristina ,MB,0,0,0,,BRA,DIG,0,0,11940,
0,11,Caixeta Tandara ,OH,5,1,6,66.67,BRA,DIG,1,25,11940,1
1,18,Brait Camila ,L,5,1,6,66.67,BRA,DIG,1,25,11940,1
2,10,Braga Guimaraes Gabriela ,OH,3,1,4,50.00,BRA,DIG,1,25,11940,1
3,16,Rodrigues Fernanda ,OH,3,0,3,100.00,BRA,DIG,1,25,11940,1
4,2,De Oliveira Saad Gattaz Caroline ,MB,2,0,2,100.00,BRA,DIG,1,25,11940,1
5,8,Silva Carneiro Macris Fernanda ,S,2,1,3,33.33,BRA,DIG,1,25,11940,1
6,9,Ratzke Roberta Silva ,S,1,0,1,100.00,BRA,DIG,1,25,11940,1
7,20,Correa Ana Beatriz ,MB,1,0,1,100.00,BRA,DIG,1,25,11940,1
8,5,Da Silva Adenizia ,MB,0,0,0,,BRA,DIG,1,25,11940,1
9,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,,BRA,DIG,1,25,11940,1
10,7,Montibeller Rosamaria ,OH,0,0,0,,BRA,DIG,1,25,11940,1
11,12,Pereira Natalia (C),OH,0,0,0,,BRA,DIG,1,25,11940,1
12,13,Castro De Paula Blassioli Sheilla ,O,0,0,0,,BRA,DIG,1,25,11940,1
13,28,Araujo De Souza Mayany Cristina ,MB,0,0,0,,BRA,DIG,1,25,11940,1
0,8,Silva Carneiro Macris Fernanda ,S,5,2,7,42.86,BRA,DIG,2,25,11940,1
1,18,Brait Camila ,L,4,1,5,60.00,BRA,DIG,2,25,11940,1
2,2,De Oliveira Saad Gattaz Caroline ,MB,2,0,2,100.00,BRA,DIG,2,25,11940,1
3,10,Braga Guimaraes Gabriela ,OH,1,2,3,-33.33,BRA,DIG,2,25,11940,1
4,11,Caixeta Tandara ,OH,1,2,4,-25.00,BRA,DIG,2,25,11940,1
5,12,Pereira Natalia (C),OH,1,0,1,100.00,BRA,DIG,2,25,11940,1
6,16,Rodrigues Fernanda ,OH,1,0,2,50.00,BRA,DIG,2,25,11940,1
7,5,Da Silva Adenizia ,MB,0,0,0,,BRA,DIG,2,25,11940,1
8,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,,BRA,DIG,2,25,11940,1
9,7,Montibeller Rosamaria ,OH,0,0,0,,BRA,DIG,2,25,11940,1
10,9,Ratzke Roberta Silva ,S,0,0,0,,BRA,DIG,2,25,11940,1
