num_race,num_set,Country,win_or_lose,attack_scores,attack_errors,block_effective,block_errors,dig_succeeded,dig_errors,reception_succeeded,reception_errors,serve_scores,serve_errors,set_efficiency
11885,1,GER,0.0,12,2,6,6,4,5,6,1,1,3,0.038
11885,1,USA,1.0,19,4,2,3,11,5,9,1,1,6,0.125
11885,2,GER,0.0,7,6,2,7,4,3,5,3,1,1,0.034
11885,2,USA,1.0,13,2,6,2,11,0,3,1,3,2,0.077
11885,3,GER,0.0,8,2,2,3,3,4,4,4,1,3,0.0
11885,3,USA,1.0,13,2,4,4,10,4,3,1,4,2,0.0
11887,0,DOM,,54,19,19,13,27,18,27,5,4,13,0.031
11887,0,TUR,,45,28,14,17,26,23,38,4,5,10,0.153
11887,1,DOM,1.0,13,5,3,2,4,5,7,0,1,4,0.067
11887,1,TUR,0.0,12,7,4,4,5,5,9,1,0,3,0.167
11887,2,DOM,1.0,15,7,8,0,7,7,6,0,0,5,0.026
11887,2,TUR,0.0,8,8,6,0,9,11,11,0,0,2,0.189
11887,3,DOM,0.0,14,3,4,6,12,3,7,5,1,2,0.026
11887,3,TUR,1.0,14,7,4,9,8,2,5,1,5,1,0.077
11887,4,DOM,1.0,12,4,4,5,4,3,7,0,2,2,0.0
11887,4,TUR,0.0,11,6,0,4,4,5,13,2,0,4,0.194
11888,0,CAN,,25,14,28,21,32,12,18,6,2,10,0.074
11888,0,JPN,,41,14,16,8,63,6,19,2,6,3,0.163
11888,1,CAN,0.0,9,7,9,5,14,6,6,2,2,4,0.059
11888,1,JPN,1.0,10,4,3,2,20,2,6,2,2,0,0.1
11888,2,CAN,0.0,9,3,8,12,8,2,4,2,0,2,0.036
11888,2,JPN,1.0,16,4,6,3,17,3,7,0,2,2,0.182
11888,3,CAN,0.0,7,4,11,4,10,4,8,2,0,4,0.121
11888,3,JPN,1.0,15,6,7,3,26,1,6,0,2,1,0.2
11889,0,CHN,,48,13,20,15,21,18,29,8,3,3,0.048
11889,0,SRB,,66,27,11,12,40,18,35,3,8,8,0.049
11889,1,CHN,0.0,12,3,4,5,4,5,9,3,2,2,0.062
11889,1,SRB,1.0,17,8,4,2,9,5,10,2,3,0,0.108
11889,2,CHN,0.0,11,7,5,3,9,4,7,1,0,1,0.027
11889,2,SRB,1.0,14,6,4,4,12,6,8,0,1,1,0.061
11889,3,CHN,1.0,15,2,6,5,3,4,7,0,0,0,0.107
11889,3,SRB,0.0,17,6,3,3,9,6,9,0,0,4,0.0
11889,4,CHN,0.0,10,1,5,2,5,5,6,4,1,0,0.0
11889,4,SRB,1.0,18,7,0,3,10,1,8,1,4,3,0.026
11890,0,KOR,,18,20,13,10,42,11,13,10,4,6,0.093
11890,0,USA,,37,12,37,15,48,4,22,4,10,5,0.321
11890,1,KOR,0.0,4,7,7,3,13,1,6,2,1,2,0.083
11890,1,USA,1.0,14,7,11,7,21,0,10,1,2,0,0.286
11890,2,KOR,0.0,6,8,2,2,15,6,1,3,2,1,0.071
11890,2,USA,1.0,11,0,14,4,12,1,4,2,3,4,0.429
11890,3,KOR,0.0,8,5,4,5,14,4,6,5,1,3,0.121
11890,3,USA,1.0,12,5,12,4,15,3,8,1,5,1,0.28
11891,0,NED,,66,20,50,25,62,18,26,5,8,10,0.199
11891,0,POL,,67,20,46,25,67,10,19,8,5,13,0.248
11891,1,NED,0.0,15,5,10,7,12,3,5,0,2,2,0.265
11891,1,POL,1.0,17,3,8,6,13,5,5,2,0,1,0.258
11891,2,NED,1.0,12,3,9,6,13,5,3,2,1,3,0.179
11891,2,POL,0.0,15,4,11,6,14,0,4,1,2,7,0.182
11891,3,NED,0.0,11,3,6,6,14,5,6,2,2,2,0.226
11891,3,POL,1.0,18,6,12,2,15,3,4,2,2,3,0.281
11891,4,NED,1.0,17,7,18,3,16,5,9,0,1,2,0.132
11891,4,POL,0.0,12,6,14,5,18,1,4,1,0,1,0.351
11891,5,NED,0.0,11,2,7,3,7,0,3,1,2,1,0.2
11891,5,POL,1.0,5,1,1,6,7,1,2,2,1,1,0.062
11892,0,GER,,34,17,19,17,31,11,26,8,1,8,0.272
11892,0,ITA,,41,8,14,9,47,10,17,1,8,6,0.172
11892,1,GER,0.0,14,4,7,8,14,4,12,2,1,1,0.243
11892,1,ITA,1.0,17,4,6,4,20,5,7,1,2,1,0.162
11892,2,GER,0.0,11,6,11,6,10,5,6,1,0,4,0.276
11892,2,ITA,1.0,14,3,4,4,17,3,9,0,1,4,0.156
11892,3,GER,0.0,9,7,1,3,7,2,8,5,0,3,0.308
11892,3,ITA,1.0,10,1,4,1,10,2,1,0,5,1,0.222
11894,0,DOM,,45,8,26,13,46,13,27,1,3,5,0.171
11894,0,THA,,33,19,9,13,37,20,31,3,1,3,0.184
11894,1,DOM,1.0,12,1,7,6,15,1,7,0,2,0,0.143
11894,1,THA,0.0,9,6,1,4,16,4,12,2,0,2,0.13
11894,2,DOM,1.0,16,1,10,5,18,5,8,1,0,2,0.122
11894,2,THA,0.0,11,6,4,4,11,9,9,0,1,1,0.146
11894,3,DOM,1.0,17,6,9,2,13,7,12,0,1,3,0.25
11894,3,THA,0.0,13,7,4,5,10,7,10,1,0,0,0.289
11896,0,CAN,,33,19,10,6,24,20,11,4,2,6,0.081
11896,0,NED,,44,8,22,11,32,14,15,2,4,6,0.116
11896,1,CAN,0.0,10,6,4,4,3,4,5,2,2,3,0.103
11896,1,NED,1.0,13,3,10,5,10,4,5,2,2,3,0.138
11896,2,CAN,0.0,7,8,4,1,6,7,3,1,0,2,0.062
11896,2,NED,1.0,13,1,6,3,10,2,3,0,1,3,0.182
11896,3,CAN,0.0,16,5,2,1,15,9,3,1,0,1,0.079
11896,3,NED,1.0,18,4,6,3,12,8,7,0,1,0,0.057
11897,0,JPN,,73,25,27,22,66,27,45,0,5,9,0.354
11897,0,POL,,74,15,29,23,65,24,28,5,0,13,0.191
11897,1,JPN,0.0,13,7,7,3,13,7,10,0,1,1,0.281
11897,1,POL,1.0,17,3,4,6,15,5,6,1,0,5,0.206
11897,2,JPN,0.0,17,7,5,8,15,4,10,0,1,2,0.45
11897,2,POL,1.0,15,3,6,4,14,6,5,1,0,0,0.219
11897,3,JPN,1.0,15,3,7,4,17,7,9,0,1,1,0.441
11897,3,POL,0.0,18,4,8,4,11,5,8,1,0,4,0.235
11897,4,JPN,1.0,19,5,5,1,15,6,10,0,1,4,0.243
11897,4,POL,0.0,14,2,8,6,16,5,7,1,0,2,0.188
11897,5,JPN,1.0,9,3,3,6,6,3,6,0,1,1,0.333
11897,5,POL,0.0,10,3,3,3,9,3,2,1,0,2,0.05
11898,0,BRA,,81,18,55,32,87,18,28,2,2,7,0.285
11898,0,CHN,,69,16,40,29,81,25,30,2,2,2,0.36
11898,1,BRA,1.0,17,2,12,4,20,4,5,0,1,3,0.278
11898,1,CHN,0.0,13,4,7,4,12,6,7,1,0,1,0.371
11898,2,BRA,0.0,14,6,14,9,17,5,7,0,0,0,0.3
11898,2,CHN,1.0,18,6,10,6,23,4,5,0,0,1,0.256
11898,3,BRA,0.0,18,6,7,8,17,5,7,1,1,1,0.256
11898,3,CHN,1.0,17,1,12,9,14,4,6,1,1,0,0.441
11898,4,BRA,1.0,20,1,17,5,26,2,5,1,0,2,0.243
11898,4,CHN,0.0,10,5,5,8,25,5,8,0,1,0,0.4
11898,5,BRA,0.0,12,3,5,6,7,2,4,0,0,1,0.4
11898,5,CHN,1.0,11,0,6,2,7,6,4,0,0,0,0.333
11899,0,GER,,50,12,29,13,45,10,22,2,4,9,0.156
11899,0,KOR,,30,16,8,6,42,16,12,4,2,4,0.029
11899,1,GER,1.0,15,1,8,2,8,3,3,0,2,2,0.25
11899,1,KOR,0.0,9,5,2,3,3,4,3,2,0,2,0.0
11899,2,GER,1.0,17,5,14,6,20,2,9,1,0,5,0.121
11899,2,KOR,0.0,9,6,3,1,23,4,5,0,1,2,0.045
11899,3,GER,1.0,18,6,7,5,17,5,10,1,2,2,0.135
11899,3,KOR,0.0,12,5,3,2,16,8,4,2,1,0,0.027
11901,0,ITA,,47,16,24,19,46,15,16,7,6,13,0.103
11901,0,USA,,57,15,32,20,63,15,19,6,7,11,0.127
11901,1,ITA,0.0,9,8,4,7,9,3,5,1,3,3,0.133
11901,1,USA,1.0,12,5,8,2,15,3,2,3,1,1,0.143
11901,2,ITA,0.0,13,4,11,5,13,4,2,1,0,3,0.031
11901,2,USA,1.0,16,5,7,8,17,3,6,0,1,2,0.086
11901,3,ITA,1.0,16,2,7,4,16,1,5,1,2,4,0.133
11901,3,USA,0.0,13,3,6,5,19,6,8,2,1,4,0.079
11901,4,ITA,0.0,9,2,2,3,8,7,4,4,1,3,0.125
11901,4,USA,1.0,16,2,11,5,12,3,3,1,4,4,0.24
11903,0,GER,,54,19,32,21,58,20,27,3,4,14,0.145
11903,0,THA,,60,16,28,12,71,13,17,4,3,8,0.083
11903,1,GER,1.0,14,6,11,2,18,5,8,1,3,4,0.108
11903,1,THA,0.0,12,6,12,1,19,3,5,3,1,2,0.083
11903,2,GER,0.0,15,3,7,7,11,7,8,0,0,3,0.182
11903,2,THA,1.0,19,4,5,6,16,5,4,0,0,2,0.056
11903,3,GER,0.0,15,5,10,6,16,4,6,1,0,3,0.162
11903,3,THA,1.0,16,4,6,2,19,4,4,0,1,1,0.095
11903,4,GER,0.0,10,5,4,6,13,4,5,1,1,4,0.129
11903,4,THA,1.0,13,2,5,3,17,1,4,1,1,3,0.1
11904,0,JPN,,52,18,38,15,79,16,25,5,5,6,0.13
11904,0,TUR,,52,19,46,23,58,16,28,5,5,14,0.271
11904,1,JPN,1.0,13,2,5,1,15,5,7,2,3,1,0.143
11904,1,TUR,0.0,12,5,10,5,10,2,7,3,2,3,0.333
11904,2,JPN,1.0,15,7,13,5,31,3,2,1,2,1,0.095
11904,2,TUR,0.0,11,2,19,5,15,8,8,2,1,5,0.15
11904,3,JPN,0.0,10,5,8,4,18,5,9,1,0,1,0.114
11904,3,TUR,1.0,18,4,10,6,17,2,7,0,1,3,0.333
11904,4,JPN,1.0,14,4,12,5,15,3,7,1,0,3,0.182
11904,4,TUR,0.0,11,8,7,7,16,4,6,0,1,3,0.306
11906,0,CHN,,63,16,17,9,64,16,25,2,4,5,0.097
11906,0,NED,,38,12,13,12,31,23,30,4,2,2,0.056
11906,1,CHN,1.0,17,4,7,3,13,2,4,0,2,2,0.033
11906,1,NED,0.0,6,4,2,3,7,7,6,2,0,2,0.033
11906,2,CHN,1.0,20,6,3,2,24,6,6,1,1,0,0.114
11906,2,NED,0.0,11,2,4,7,10,5,9,1,1,0,0.086
11906,3,CHN,1.0,26,6,7,4,27,8,15,1,1,3,0.117
11906,3,NED,0.0,21,6,7,2,14,11,15,1,1,0,0.049
11907,0,CAN,,59,13,27,17,62,23,12,6,8,16,0.189
11907,0,SRB,,48,23,27,22,64,25,26,8,6,6,0.097
11907,1,CAN,1.0,14,1,7,1,12,11,5,1,2,6,0.133
11907,1,SRB,0.0,12,7,6,7,17,6,6,2,1,1,0.172
11907,2,CAN,0.0,13,4,6,4,10,5,4,3,1,3,0.25
11907,2,SRB,1.0,15,7,4,3,16,6,7,1,3,1,0.091
11907,3,CAN,1.0,16,4,9,7,16,5,2,0,4,4,0.147
11907,3,SRB,0.0,12,3,9,5,19,7,5,4,0,2,0.032
11907,4,CAN,1.0,16,4,5,5,24,2,1,2,1,3,0.229
11907,4,SRB,0.0,9,6,8,7,12,6,8,1,2,2,0.097
11908,0,DOM,,53,14,9,18,51,13,23,2,10,12,0.076
11908,0,ITA,,56,22,15,14,56,18,39,10,2,12,0.131
11908,1,DOM,1.0,14,2,1,4,5,4,7,0,2,7,0.125
11908,1,ITA,0.0,12,4,2,6,9,4,9,2,0,4,0.185
11908,2,DOM,1.0,12,3,4,7,10,0,6,0,4,3,0.067
11908,2,ITA,0.0,13,6,3,1,18,4,9,4,0,3,0.125
11908,3,DOM,0.0,14,6,2,3,22,5,5,1,2,1,0.065
11908,3,ITA,1.0,14,4,6,3,12,5,10,2,1,2,0.073
11908,4,DOM,1.0,13,3,2,4,14,4,5,1,2,1,0.067
11908,4,ITA,0.0,17,8,4,4,17,5,11,2,1,3,0.156
11909,0,BRA,,37,16,29,17,45,10,17,4,1,9,0.129
11909,0,POL,,33,21,15,12,46,12,19,1,4,15,0.101
11909,1,BRA,1.0,9,6,12,6,11,4,3,3,0,2,0.154
11909,1,POL,0.0,10,11,5,3,13,2,4,0,3,5,0.029
11909,2,BRA,1.0,10,7,10,4,18,3,9,0,0,3,0.121
11909,2,POL,0.0,10,8,6,2,13,4,8,0,0,6,0.114
11909,3,BRA,1.0,18,3,7,7,16,3,5,1,1,4,0.118
11909,3,POL,0.0,13,2,4,7,20,6,7,1,1,4,0.154
11911,0,JPN,,41,15,17,17,71,21,19,5,4,5,0.087
11911,0,USA,,49,6,45,15,59,12,33,4,5,12,0.218
11911,1,JPN,0.0,14,5,5,5,19,9,6,3,2,2,0.143
11911,1,USA,1.0,15,2,11,6,12,4,11,2,3,4,0.171
11911,2,JPN,0.0,16,6,7,6,34,5,7,2,2,1,0.036
11911,2,USA,1.0,16,1,20,7,24,3,13,2,2,3,0.295
11911,3,JPN,0.0,11,4,5,6,18,7,6,0,0,2,0.111
11911,3,USA,1.0,18,3,14,2,23,5,9,0,0,5,0.175
11912,0,ITA,,66,20,18,18,65,34,23,6,6,11,0.059
11912,0,NED,,69,15,21,23,53,19,42,6,6,15,0.137
11912,1,ITA,0.0,18,2,0,4,15,9,7,2,1,3,0.048
11912,1,NED,1.0,17,1,5,5,12,6,5,1,2,1,0.111
11912,2,ITA,1.0,17,6,6,6,14,7,4,1,0,4,0.075
11912,2,NED,0.0,14,6,7,5,12,4,14,0,1,5,0.205
11912,3,ITA,1.0,14,4,8,1,17,6,6,1,2,3,0.03
11912,3,NED,0.0,11,5,3,8,15,5,11,2,1,3,0.132
11912,4,ITA,0.0,10,5,2,3,10,11,2,0,3,0,0.03
11912,4,NED,1.0,19,2,2,2,10,3,9,3,0,5,0.167
11912,5,ITA,0.0,7,3,2,4,9,1,4,2,0,1,0.143
11912,5,NED,1.0,8,1,4,3,4,1,3,0,2,1,0.0
11913,0,CHN,,56,11,41,30,50,11,26,3,3,4,0.292
11913,0,DOM,,61,22,10,10,54,16,21,3,3,12,0.106
11913,1,CHN,1.0,13,0,9,7,6,2,6,0,1,1,0.529
11913,1,DOM,0.0,13,8,1,2,6,2,5,1,0,3,0.125
11913,2,CHN,1.0,15,2,7,5,11,4,6,1,0,2,0.37
11913,2,DOM,0.0,14,5,0,3,10,1,7,0,1,4,0.133
11913,3,CHN,0.0,12,6,11,10,19,1,5,1,0,0,0.189
11913,3,DOM,1.0,18,3,4,3,20,5,2,0,1,4,0.053
11913,4,CHN,1.0,16,3,14,8,14,4,9,1,2,1,0.219
11913,4,DOM,0.0,16,6,5,2,18,8,7,2,1,1,0.125
11915,0,KOR,,59,14,40,15,77,11,12,11,5,11,0.082
11915,0,SRB,,35,24,26,26,63,15,22,5,11,7,0.075
11915,1,KOR,1.0,11,1,12,3,8,3,0,2,2,2,0.062
11915,1,SRB,0.0,8,10,3,5,17,3,5,2,2,2,0.121
11915,2,KOR,0.0,15,6,7,8,22,2,7,4,1,2,0.095
11915,2,SRB,1.0,13,5,10,8,19,2,8,1,4,2,0.056
11915,3,KOR,1.0,13,2,8,0,20,5,2,1,1,3,0.097
11915,3,SRB,0.0,6,6,9,6,9,6,3,1,1,2,0.033
11915,4,KOR,1.0,20,5,13,4,27,1,3,4,1,4,0.067
11915,4,SRB,0.0,8,3,4,7,18,4,6,1,4,1,0.086
11916,0,POL,,52,4,28,17,58,13,10,2,3,12,0.283
11916,0,THA,,39,11,23,16,48,14,17,3,2,6,0.24
11916,1,POL,1.0,19,3,7,4,22,6,3,1,0,3,0.22
11916,1,THA,0.0,15,3,10,6,14,7,10,0,1,2,0.226
11916,2,POL,1.0,18,0,3,4,17,4,5,0,1,6,0.393
11916,2,THA,0.0,9,3,4,4,7,7,1,1,0,2,0.222
11916,3,POL,1.0,15,1,18,9,19,3,2,1,2,3,0.27
11916,3,THA,0.0,15,5,9,6,27,0,6,2,1,2,0.261
11917,0,BRA,,58,14,30,23,55,16,23,5,1,6,0.164
11917,0,GER,,58,21,23,19,46,16,36,1,5,13,0.209
11917,1,BRA,0.0,12,7,8,4,14,5,7,3,0,2,0.125
11917,1,GER,1.0,13,6,8,3,13,4,5,0,3,4,0.212
11917,2,BRA,1.0,14,0,7,5,12,4,5,0,0,2,0.207
11917,2,GER,0.0,14,8,1,6,12,4,11,0,0,1,0.258
11917,3,BRA,1.0,17,2,6,8,18,4,5,1,0,2,0.094
11917,3,GER,0.0,16,2,8,5,11,4,7,0,1,5,0.152
11917,4,BRA,1.0,15,5,9,6,11,3,6,1,1,0,0.241
11917,4,GER,0.0,15,5,6,5,10,4,13,1,1,3,0.219
11920,0,DOM,,61,16,38,28,79,22,18,5,2,11,0.094
11920,0,NED,,64,23,35,26,74,19,25,2,5,16,0.195
11920,1,DOM,1.0,14,4,9,6,23,5,6,1,0,2,0.105
11920,1,NED,0.0,15,7,9,5,23,5,5,0,1,4,0.159
11920,2,DOM,0.0,15,4,6,8,16,6,5,1,2,4,0.167
11920,2,NED,1.0,15,5,8,7,13,4,5,2,1,0,0.2
11920,3,DOM,1.0,17,6,15,9,22,4,4,2,0,3,0.077
11920,3,NED,0.0,17,4,7,9,23,4,6,0,2,9,0.167
11920,4,DOM,1.0,15,2,8,5,18,7,3,1,0,2,0.028
11920,4,NED,0.0,17,7,11,5,15,6,9,0,1,3,0.263
11921,0,GER,,46,10,18,18,37,9,19,3,8,10,0.17
11921,0,POL,,40,15,24,10,35,18,19,8,3,5,0.122
11921,1,GER,1.0,14,4,6,3,14,4,6,2,4,4,0.161
11921,1,POL,0.0,13,4,10,4,9,6,5,4,2,2,0.154
11921,2,GER,1.0,16,2,6,9,13,2,6,1,2,2,0.161
11921,2,POL,0.0,13,5,7,1,12,8,7,2,1,2,0.062
11921,3,GER,1.0,16,4,6,6,10,3,7,0,2,4,0.188
11921,3,POL,0.0,14,6,7,5,14,4,7,2,0,1,0.156
11922,0,CHN,,47,2,10,7,33,13,18,3,6,7,0.141
11922,0,ITA,,37,14,5,5,30,20,21,6,3,7,0.092
11922,1,CHN,1.0,17,0,1,3,12,4,6,2,2,2,0.118
11922,1,ITA,0.0,15,2,1,3,11,8,8,2,2,3,0.108
11922,2,CHN,1.0,16,0,5,2,10,3,7,0,3,3,0.227
11922,2,ITA,0.0,8,4,1,1,6,5,6,3,0,2,0.091
11922,3,CHN,1.0,14,2,4,2,11,6,5,1,1,2,0.103
11922,3,ITA,0.0,14,8,3,1,13,7,7,1,1,2,0.077
11923,0,CAN,,65,18,28,28,65,23,18,7,9,13,0.257
11923,0,KOR,,73,20,27,30,83,13,21,9,7,16,0.107
11923,1,CAN,1.0,14,2,7,2,14,5,2,1,2,3,0.208
11923,1,KOR,0.0,9,5,2,5,13,4,4,2,1,4,0.1
11923,2,CAN,0.0,10,2,1,4,6,5,5,3,3,3,0.318
11923,2,KOR,1.0,16,2,4,5,12,3,5,3,3,3,0.217
11923,3,CAN,1.0,18,5,12,6,27,8,5,0,1,3,0.26
11923,3,KOR,0.0,19,6,8,10,35,5,3,1,0,3,0.111
11923,4,CAN,0.0,11,5,5,8,8,5,3,2,1,2,0.346
11923,4,KOR,1.0,16,4,6,4,11,0,6,1,2,4,0.111
11923,5,CAN,0.0,12,4,3,8,10,0,3,1,2,2,0.154
11923,5,KOR,1.0,13,3,7,6,12,1,3,2,1,2,0.0
11924,0,BRA,,43,2,15,11,36,3,20,0,5,6,0.232
11924,0,THA,,26,18,3,3,28,14,21,5,0,4,0.073
11924,1,BRA,1.0,14,0,6,3,11,0,7,0,1,2,0.269
11924,1,THA,0.0,8,7,0,0,7,7,9,1,0,2,0.056
11924,2,BRA,1.0,13,2,4,4,11,3,7,0,2,1,0.214
11924,2,THA,0.0,11,6,1,2,12,2,5,2,0,2,0.119
11924,3,BRA,1.0,16,0,5,4,14,0,6,0,2,3,0.214
11924,3,THA,0.0,7,5,2,1,9,5,7,2,0,0,0.032
11925,0,TUR,,44,21,20,20,50,14,32,4,5,10,0.091
11925,0,USA,,61,12,32,21,62,13,25,5,4,11,0.195
11925,1,TUR,0.0,11,3,5,7,6,5,7,0,1,3,0.091
11925,1,USA,1.0,19,4,5,2,15,3,9,1,0,5,0.242
11925,2,TUR,1.0,14,7,5,5,18,1,9,0,3,2,0.083
11925,2,USA,0.0,14,5,10,6,17,5,9,3,0,2,0.167
11925,3,TUR,0.0,9,5,5,3,15,6,6,2,1,2,0.097
11925,3,USA,1.0,14,2,9,6,13,4,3,1,2,2,0.074
11925,4,TUR,0.0,10,6,5,5,11,2,10,2,0,3,0.094
11925,4,USA,1.0,14,1,8,7,17,1,4,0,2,2,0.296
11926,0,GER,,48,15,12,4,40,20,21,3,6,11,0.178
11926,0,SRB,,31,15,11,12,38,22,22,6,3,5,0.022
11926,1,GER,1.0,17,7,3,1,12,7,7,0,0,5,0.154
11926,1,SRB,0.0,11,7,5,4,13,10,10,0,0,1,0.029
11926,2,GER,1.0,15,3,3,2,16,6,6,0,4,3,0.235
11926,2,SRB,0.0,10,3,3,4,14,7,6,4,0,2,0.033
11926,3,GER,1.0,16,5,6,1,12,7,8,3,2,3,0.143
11926,3,SRB,0.0,10,5,3,4,11,5,6,2,3,2,0.0
11927,0,DOM,,77,16,35,32,102,18,12,6,1,10,0.106
11927,0,JPN,,73,15,40,24,103,24,50,1,6,5,0.366
11927,1,DOM,1.0,20,2,9,7,25,2,3,1,0,3,0.15
11927,1,JPN,0.0,12,5,11,7,22,5,14,0,1,0,0.405
11927,2,DOM,1.0,19,2,12,10,26,5,3,0,1,1,0.125
11927,2,JPN,0.0,21,5,9,6,26,7,16,1,0,1,0.429
11927,3,DOM,0.0,19,3,8,7,27,5,0,1,0,3,0.062
11927,3,JPN,1.0,18,2,9,4,27,7,10,0,1,1,0.362
11927,4,DOM,0.0,10,9,3,4,14,2,3,3,0,1,0.031
11927,4,JPN,1.0,11,3,9,5,13,0,8,0,3,2,0.393
11927,5,DOM,0.0,9,0,3,4,10,4,3,1,0,2,0.2
11927,5,JPN,1.0,11,0,2,2,15,5,2,0,1,1,0.16
11929,0,BRA,,44,12,19,15,47,13,13,2,4,2,0.281
11929,0,KOR,,42,19,9,10,48,15,30,4,2,3,0.297
11929,1,BRA,1.0,16,3,5,1,20,5,4,1,0,1,0.303
11929,1,KOR,0.0,13,7,4,3,16,4,13,0,1,1,0.375
11929,2,BRA,1.0,16,7,9,7,20,4,8,0,1,1,0.293
11929,2,KOR,0.0,14,7,4,3,23,6,10,1,0,1,0.238
11929,3,BRA,1.0,12,2,5,7,7,4,1,1,3,0,0.227
11929,3,KOR,0.0,15,5,1,4,9,5,7,3,1,1,0.276
11931,0,POL,,43,22,24,14,45,17,25,5,3,8,0.096
11931,0,USA,,45,10,28,22,53,8,19,3,5,9,0.13
11931,1,POL,0.0,16,6,11,6,16,4,11,3,1,4,0.122
11931,1,USA,1.0,14,4,10,7,18,2,4,1,3,5,0.108
11931,2,POL,0.0,18,7,8,5,17,8,7,0,2,3,0.122
11931,2,USA,1.0,19,4,10,9,20,4,11,2,0,1,0.182
11931,3,POL,0.0,9,9,5,3,12,5,7,2,0,1,0.031
11931,3,USA,1.0,12,2,8,6,15,2,4,0,2,3,0.074
11932,0,CAN,,41,17,27,26,32,17,7,4,1,3,0.168
11932,0,ITA,,47,9,25,17,44,7,15,1,4,6,0.25
11932,1,CAN,0.0,12,8,5,11,6,4,1,1,1,0,0.143
11932,1,ITA,1.0,16,5,7,4,12,4,6,1,1,0,0.179
11932,2,CAN,0.0,14,6,11,6,15,3,3,2,0,2,0.219
11932,2,ITA,1.0,13,1,11,5,13,0,3,0,2,5,0.241
11932,3,CAN,0.0,15,3,11,9,11,10,3,1,0,1,0.143
11932,3,ITA,1.0,18,3,7,8,19,3,6,0,1,1,0.314
11933,0,NED,,37,14,20,17,42,13,20,4,4,9,0.101
11933,0,TUR,,50,15,26,10,55,14,24,4,4,7,0.075
11933,1,NED,0.0,17,5,7,8,18,4,10,1,1,1,0.1
11933,1,TUR,1.0,20,5,9,6,18,4,12,1,1,1,0.048
11933,2,NED,0.0,8,4,10,7,17,4,6,2,2,1,0.094
11933,2,TUR,1.0,18,6,9,2,25,4,8,2,2,3,0.049
11933,3,NED,0.0,12,5,3,2,7,5,4,1,1,7,0.111
11933,3,TUR,1.0,12,4,8,2,12,6,4,1,1,3,0.174
11934,0,DOM,,45,15,17,13,41,14,15,0,4,1,0.19
11934,0,SRB,,34,13,16,14,30,15,23,4,0,12,0.17
11934,1,DOM,1.0,11,1,6,5,7,3,2,0,3,1,0.125
11934,1,SRB,0.0,11,6,1,3,9,5,5,3,0,5,0.154
11934,2,DOM,1.0,17,6,6,4,14,7,5,0,1,0,0.194
11934,2,SRB,0.0,13,4,6,4,13,6,8,1,0,2,0.171
11934,3,DOM,1.0,17,8,5,4,20,4,8,0,0,0,0.219
11934,3,SRB,0.0,10,3,9,7,8,4,10,0,0,5,0.185
11936,0,GER,,56,14,36,30,61,10,38,6,7,13,0.304
11936,0,JPN,,57,16,16,20,75,20,18,7,6,3,0.106
11936,1,GER,0.0,15,4,8,7,20,4,7,1,1,4,0.282
11936,1,JPN,1.0,15,4,7,9,15,2,5,1,1,1,0.107
11936,2,GER,1.0,17,3,5,5,13,1,10,2,3,3,0.3
11936,2,JPN,0.0,9,4,2,3,13,9,6,3,2,0,0.1
11936,3,GER,0.0,14,3,14,9,17,3,11,1,3,3,0.385
11936,3,JPN,1.0,18,6,5,4,25,5,4,3,1,1,0.093
11936,4,GER,0.0,10,4,9,9,11,2,10,2,0,3,0.233
11936,4,JPN,1.0,15,2,2,4,22,4,3,0,2,1,0.129
11937,0,CAN,,36,12,27,19,32,15,10,5,1,9,0.157
11937,0,THA,,46,8,23,14,49,4,19,1,5,5,0.088
11937,1,CAN,0.0,10,4,5,4,10,8,2,1,0,2,0.074
11937,1,THA,1.0,18,3,8,6,16,0,8,0,1,3,0.194
11937,2,CAN,0.0,13,4,12,7,13,5,5,2,1,3,0.176
11937,2,THA,1.0,15,3,8,5,19,2,6,1,2,0,0.0
11937,3,CAN,0.0,13,4,10,8,9,2,3,2,0,4,0.214
11937,3,THA,1.0,13,2,7,3,14,2,5,0,2,2,0.074
11938,0,CHN,,57,5,33,15,33,14,17,3,4,4,0.216
11938,0,POL,,47,11,6,19,32,10,26,4,3,4,0.14
11938,1,CHN,1.0,19,2,13,1,12,5,8,2,1,0,0.242
11938,1,POL,0.0,18,4,0,5,13,2,9,1,2,2,0.182
11938,2,CHN,1.0,18,3,13,7,12,8,3,1,3,0,0.129
11938,2,POL,0.0,17,3,5,6,15,2,8,3,1,1,0.114
11938,3,CHN,1.0,20,0,7,7,9,1,6,0,0,4,0.292
11938,3,POL,0.0,12,4,1,8,4,6,9,0,0,1,0.12
11939,0,KOR,,45,17,10,12,40,28,20,6,5,6,0.057
11939,0,TUR,,66,17,22,18,46,19,26,5,6,11,0.203
11939,1,KOR,0.0,13,7,4,3,9,8,6,1,1,2,0.138
11939,1,TUR,1.0,15,5,5,4,10,7,8,1,1,3,0.138
11939,2,KOR,1.0,14,1,1,1,14,7,4,1,2,3,0.0
11939,2,TUR,0.0,15,4,5,5,10,3,7,2,1,3,0.214
11939,3,KOR,0.0,8,5,3,2,7,9,7,1,1,1,0.038
11939,3,TUR,1.0,18,5,8,3,11,5,6,1,1,2,0.241
11939,4,KOR,0.0,10,4,2,6,10,4,3,3,1,0,0.062
11939,4,TUR,1.0,18,3,4,6,15,4,5,1,3,3,0.219
