Unnamed: 0,Player No,Player Name,Position,Digs,Errors,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
9,17,Janthawisut Sasipapron ,OH,0,0,0,,THA,DIG,5,11,16026,0.0
10,18,Kongyot Ajcharaporn ,OH,0,0,0,,THA,DIG,5,11,16026,0.0
11,21,Sooksod Thanacha ,O,0,0,0,,THA,DIG,5,11,16026,0.0
12,23,ManaKij Sirima ,S,0,0,0,,THA,DIG,5,11,16026,0.0
13,99,Bundasak Jarasporn ,MB,0,0,0,,THA,DIG,5,11,16026,0.0
0,1,Stenzel Maria ,L,16,3,22,59.09,POL,DIG,0,0,16027,
1,26,Wenerska Katarzyna ,S,13,3,16,62.5,POL,DIG,0,0,16027,
2,11,Lukasik Martyna ,OH,10,3,16,43.75,POL,DIG,0,0,16027,
3,30,Rozanski Olivia ,OH,9,2,12,58.33,POL,DIG,0,0,16027,
4,9,Stysiak Magdalena ,O,7,1,9,66.67,POL,DIG,0,0,16027,
5,95,Jurczyk Magdalena ,MB,6,2,8,50.0,POL,DIG,0,0,16027,
6,5,Korneluk Agnieszka ,MB,4,2,6,33.33,POL,DIG,0,0,16027,
7,15,Czyrnianska Martyna ,OH,2,1,3,33.33,POL,DIG,0,0,16027,
8,7,Galkowska Monika ,O,1,0,1,100.0,POL,DIG,0,0,16027,
9,6,Witkowska Kamila ,MB,0,0,0,,POL,DIG,0,0,16027,
10,10,Fedusio Monika ,OH,0,0,0,,POL,DIG,0,0,16027,
11,12,Szczyglowska Aleksandra ,OH,0,1,1,-100.0,POL,DIG,0,0,16027,
12,27,Pacak Joanna ,MB,0,0,0,,POL,DIG,0,0,16027,
13,62,Nowicka Julia ,S,0,0,0,,POL,DIG,0,0,16027,
0,30,Rozanski Olivia ,OH,5,0,5,100.0,POL,DIG,1,20,16027,0.0
1,1,Stenzel Maria ,L,3,1,6,33.33,POL,DIG,1,20,16027,0.0
2,11,Lukasik Martyna ,OH,3,1,5,40.0,POL,DIG,1,20,16027,0.0
3,9,Stysiak Magdalena ,O,2,0,3,66.67,POL,DIG,1,20,16027,0.0
4,95,Jurczyk Magdalena ,MB,2,0,2,100.0,POL,DIG,1,20,16027,0.0
5,26,Wenerska Katarzyna ,S,1,1,2,0.0,POL,DIG,1,20,16027,0.0
6,5,Korneluk Agnieszka ,MB,0,1,1,-100.0,POL,DIG,1,20,16027,0.0
7,6,Witkowska Kamila ,MB,0,0,0,,POL,DIG,1,20,16027,0.0
8,7,Galkowska Monika ,O,0,0,0,,POL,DIG,1,20,16027,0.0
9,10,Fedusio Monika ,OH,0,0,0,,POL,DIG,1,20,16027,0.0
10,12,Szczyglowska Aleksandra ,OH,0,0,0,,POL,DIG,1,20,16027,0.0
11,15,Czyrnianska Martyna ,OH,0,0,0,,POL,DIG,1,20,16027,0.0
12,27,Pacak Joanna ,MB,0,0,0,,POL,DIG,1,20,16027,0.0
13,62,Nowicka Julia ,S,0,0,0,,POL,DIG,1,20,16027,0.0
0,26,Wenerska Katarzyna ,S,5,1,6,66.67,POL,DIG,2,25,16027,1.0
1,1,Stenzel Maria ,L,2,0,2,100.0,POL,DIG,2,25,16027,1.0
2,5,Korneluk Agnieszka ,MB,1,0,1,100.0,POL,DIG,2,25,16027,1.0
3,11,Lukasik Martyna ,OH,1,1,3,0.0,POL,DIG,2,25,16027,1.0
4,30,Rozanski Olivia ,OH,1,0,1,100.0,POL,DIG,2,25,16027,1.0
5,6,Witkowska Kamila ,MB,0,0,0,,POL,DIG,2,25,16027,1.0
6,7,Galkowska Monika ,O,0,0,0,,POL,DIG,2,25,16027,1.0
7,9,Stysiak Magdalena ,O,0,1,1,-100.0,POL,DIG,2,25,16027,1.0
8,10,Fedusio Monika ,OH,0,0,0,,POL,DIG,2,25,16027,1.0
9,12,Szczyglowska Aleksandra ,OH,0,0,0,,POL,DIG,2,25,16027,1.0
10,15,Czyrnianska Martyna ,OH,0,0,0,,POL,DIG,2,25,16027,1.0
11,27,Pacak Joanna ,MB,0,0,0,,POL,DIG,2,25,16027,1.0
12,62,Nowicka Julia ,S,0,0,0,,POL,DIG,2,25,16027,1.0
13,95,Jurczyk Magdalena ,MB,0,1,1,-100.0,POL,DIG,2,25,16027,1.0
0,1,Stenzel Maria ,L,8,1,9,77.78,POL,DIG,3,20,16027,0.0
1,11,Lukasik Martyna ,OH,5,0,6,83.33,POL,DIG,3,20,16027,0.0
2,26,Wenerska Katarzyna ,S,2,1,3,33.33,POL,DIG,3,20,16027,0.0
3,7,Galkowska Monika ,O,1,0,1,100.0,POL,DIG,3,20,16027,0.0
4,30,Rozanski Olivia ,OH,1,0,1,100.0,POL,DIG,3,20,16027,0.0
5,95,Jurczyk Magdalena ,MB,1,0,1,100.0,POL,DIG,3,20,16027,0.0
6,5,Korneluk Agnieszka ,MB,0,1,1,-100.0,POL,DIG,3,20,16027,0.0
7,6,Witkowska Kamila ,MB,0,0,0,,POL,DIG,3,20,16027,0.0
8,9,Stysiak Magdalena ,O,0,0,0,,POL,DIG,3,20,16027,0.0
9,10,Fedusio Monika ,OH,0,0,0,,POL,DIG,3,20,16027,0.0
10,12,Szczyglowska Aleksandra ,OH,0,0,0,,POL,DIG,3,20,16027,0.0
11,15,Czyrnianska Martyna ,OH,0,0,0,,POL,DIG,3,20,16027,0.0
12,27,Pacak Joanna ,MB,0,0,0,,POL,DIG,3,20,16027,0.0
13,62,Nowicka Julia ,S,0,0,0,,POL,DIG,3,20,16027,0.0
0,9,Stysiak Magdalena ,O,4,0,4,100.0,POL,DIG,4,25,16027,1.0
1,26,Wenerska Katarzyna ,S,3,0,3,100.0,POL,DIG,4,25,16027,1.0
2,1,Stenzel Maria ,L,2,1,4,25.0,POL,DIG,4,25,16027,1.0
3,5,Korneluk Agnieszka ,MB,2,0,2,100.0,POL,DIG,4,25,16027,1.0
4,11,Lukasik Martyna ,OH,1,1,2,0.0,POL,DIG,4,25,16027,1.0
5,15,Czyrnianska Martyna ,OH,1,1,2,0.0,POL,DIG,4,25,16027,1.0
6,95,Jurczyk Magdalena ,MB,1,1,2,0.0,POL,DIG,4,25,16027,1.0
7,6,Witkowska Kamila ,MB,0,0,0,,POL,DIG,4,25,16027,1.0
8,7,Galkowska Monika ,O,0,0,0,,POL,DIG,4,25,16027,1.0
9,10,Fedusio Monika ,OH,0,0,0,,POL,DIG,4,25,16027,1.0
10,12,Szczyglowska Aleksandra ,OH,0,0,0,,POL,DIG,4,25,16027,1.0
11,27,Pacak Joanna ,MB,0,0,0,,POL,DIG,4,25,16027,1.0
12,30,Rozanski Olivia ,OH,0,2,3,-66.67,POL,DIG,4,25,16027,1.0
13,62,Nowicka Julia ,S,0,0,0,,POL,DIG,4,25,16027,1.0
0,26,Wenerska Katarzyna ,S,2,0,2,100.0,POL,DIG,5,15,16027,1.0
1,30,Rozanski Olivia ,OH,2,0,2,100.0,POL,DIG,5,15,16027,1.0
2,95,Jurczyk Magdalena ,MB,2,0,2,100.0,POL,DIG,5,15,16027,1.0
3,1,Stenzel Maria ,L,1,0,1,100.0,POL,DIG,5,15,16027,1.0
4,5,Korneluk Agnieszka ,MB,1,0,1,100.0,POL,DIG,5,15,16027,1.0
5,9,Stysiak Magdalena ,O,1,0,1,100.0,POL,DIG,5,15,16027,1.0
6,15,Czyrnianska Martyna ,OH,1,0,1,100.0,POL,DIG,5,15,16027,1.0
7,6,Witkowska Kamila ,MB,0,0,0,,POL,DIG,5,15,16027,1.0
8,7,Galkowska Monika ,O,0,0,0,,POL,DIG,5,15,16027,1.0
9,10,Fedusio Monika ,OH,0,0,0,,POL,DIG,5,15,16027,1.0
10,11,Lukasik Martyna ,OH,0,0,0,,POL,DIG,5,15,16027,1.0
11,12,Szczyglowska Aleksandra ,OH,0,1,1,-100.0,POL,DIG,5,15,16027,1.0
12,27,Pacak Joanna ,MB,0,0,0,,POL,DIG,5,15,16027,1.0
13,62,Nowicka Julia ,S,0,0,0,,POL,DIG,5,15,16027,1.0
0,5,Murmann Julia ,L,23,4,29,65.52,CAN,DIG,0,0,16027,
1,9,Gray Alexa ,OH,12,3,18,50.0,CAN,DIG,0,0,16027,
2,13,King Brie ,S,10,5,16,31.25,CAN,DIG,0,0,16027,
3,11,Mitrovic Andrea ,OH,9,0,11,81.82,CAN,DIG,0,0,16027,
4,19,Maglio Emily ,MB,6,0,7,85.71,CAN,DIG,0,0,16027,
5,14,Howe Hilary ,OH,5,3,10,20.0,CAN,DIG,0,0,16027,
6,4,Savard Vicky ,OH,3,0,5,60.0,CAN,DIG,0,0,16027,
7,6,White Jazmine Ruth ,MB,1,0,1,100.0,CAN,DIG,0,0,16027,
8,7,Van Buskirk Layne ,MB,0,0,0,,CAN,DIG,0,0,16027,
9,15,Joseph Shainah ,O,0,0,0,,CAN,DIG,0,0,16027,
10,16,Livingston Caroline ,OH,0,0,0,,CAN,DIG,0,0,16027,
11,17,Jost Kacey ,L,0,0,0,,CAN,DIG,0,0,16027,
12,18,Robitaille Kim ,S,0,0,0,,CAN,DIG,0,0,16027,
13,21,Heppell Avery ,MB,0,0,0,,CAN,DIG,0,0,16027,
0,5,Murmann Julia ,L,6,0,6,100.0,CAN,DIG,1,25,16027,1.0
1,11,Mitrovic Andrea ,OH,6,0,8,75.0,CAN,DIG,1,25,16027,1.0
2,13,King Brie ,S,4,0,5,80.0,CAN,DIG,1,25,16027,1.0
3,19,Maglio Emily ,MB,3,0,4,75.0,CAN,DIG,1,25,16027,1.0
4,9,Gray Alexa ,OH,2,0,3,66.67,CAN,DIG,1,25,16027,1.0
5,14,Howe Hilary ,OH,1,0,1,100.0,CAN,DIG,1,25,16027,1.0
6,4,Savard Vicky ,OH,0,0,0,,CAN,DIG,1,25,16027,1.0
7,6,White Jazmine Ruth ,MB,0,0,0,,CAN,DIG,1,25,16027,1.0
8,7,Van Buskirk Layne ,MB,0,0,0,,CAN,DIG,1,25,16027,1.0
9,15,Joseph Shainah ,O,0,0,0,,CAN,DIG,1,25,16027,1.0
10,16,Livingston Caroline ,OH,0,0,0,,CAN,DIG,1,25,16027,1.0
11,17,Jost Kacey ,L,0,0,0,,CAN,DIG,1,25,16027,1.0
12,18,Robitaille Kim ,S,0,0,0,,CAN,DIG,1,25,16027,1.0
13,21,Heppell Avery ,MB,0,0,0,,CAN,DIG,1,25,16027,1.0
0,5,Murmann Julia ,L,5,2,7,42.86,CAN,DIG,2,23,16027,0.0
1,9,Gray Alexa ,OH,2,1,5,20.0,CAN,DIG,2,23,16027,0.0
2,11,Mitrovic Andrea ,OH,1,0,1,100.0,CAN,DIG,2,23,16027,0.0
3,13,King Brie ,S,1,1,2,0.0,CAN,DIG,2,23,16027,0.0
4,19,Maglio Emily ,MB,1,0,1,100.0,CAN,DIG,2,23,16027,0.0
5,4,Savard Vicky ,OH,0,0,0,,CAN,DIG,2,23,16027,0.0
6,6,White Jazmine Ruth ,MB,0,0,0,,CAN,DIG,2,23,16027,0.0
7,7,Van Buskirk Layne ,MB,0,0,0,,CAN,DIG,2,23,16027,0.0
8,14,Howe Hilary ,OH,0,1,1,-100.0,CAN,DIG,2,23,16027,0.0
9,15,Joseph Shainah ,O,0,0,0,,CAN,DIG,2,23,16027,0.0
10,16,Livingston Caroline ,OH,0,0,0,,CAN,DIG,2,23,16027,0.0
11,17,Jost Kacey ,L,0,0,0,,CAN,DIG,2,23,16027,0.0
12,18,Robitaille Kim ,S,0,0,0,,CAN,DIG,2,23,16027,0.0
13,21,Heppell Avery ,MB,0,0,0,,CAN,DIG,2,23,16027,0.0
0,5,Murmann Julia ,L,6,0,7,85.71,CAN,DIG,3,25,16027,1.0
1,13,King Brie ,S,5,1,6,66.67,CAN,DIG,3,25,16027,1.0
2,9,Gray Alexa ,OH,4,1,5,60.0,CAN,DIG,3,25,16027,1.0
3,11,Mitrovic Andrea ,OH,2,0,2,100.0,CAN,DIG,3,25,16027,1.0
4,6,White Jazmine Ruth ,MB,1,0,1,100.0,CAN,DIG,3,25,16027,1.0
5,19,Maglio Emily ,MB,1,0,1,100.0,CAN,DIG,3,25,16027,1.0
6,4,Savard Vicky ,OH,0,0,0,,CAN,DIG,3,25,16027,1.0
7,7,Van Buskirk Layne ,MB,0,0,0,,CAN,DIG,3,25,16027,1.0
8,14,Howe Hilary ,OH,0,1,3,-33.33,CAN,DIG,3,25,16027,1.0
9,15,Joseph Shainah ,O,0,0,0,,CAN,DIG,3,25,16027,1.0
10,16,Livingston Caroline ,OH,0,0,0,,CAN,DIG,3,25,16027,1.0
11,17,Jost Kacey ,L,0,0,0,,CAN,DIG,3,25,16027,1.0
12,18,Robitaille Kim ,S,0,0,0,,CAN,DIG,3,25,16027,1.0
13,21,Heppell Avery ,MB,0,0,0,,CAN,DIG,3,25,16027,1.0
0,5,Murmann Julia ,L,4,1,6,50.0,CAN,DIG,4,23,16027,0.0
1,4,Savard Vicky ,OH,3,0,4,75.0,CAN,DIG,4,23,16027,0.0
2,9,Gray Alexa ,OH,3,1,4,50.0,CAN,DIG,4,23,16027,0.0
3,14,Howe Hilary ,OH,1,1,2,0.0,CAN,DIG,4,23,16027,0.0
4,19,Maglio Emily ,MB,1,0,1,100.0,CAN,DIG,4,23,16027,0.0
5,6,White Jazmine Ruth ,MB,0,0,0,,CAN,DIG,4,23,16027,0.0
6,7,Van Buskirk Layne ,MB,0,0,0,,CAN,DIG,4,23,16027,0.0
7,11,Mitrovic Andrea ,OH,0,0,0,,CAN,DIG,4,23,16027,0.0
8,13,King Brie ,S,0,0,0,,CAN,DIG,4,23,16027,0.0
9,15,Joseph Shainah ,O,0,0,0,,CAN,DIG,4,23,16027,0.0
10,16,Livingston Caroline ,OH,0,0,0,,CAN,DIG,4,23,16027,0.0
11,17,Jost Kacey ,L,0,0,0,,CAN,DIG,4,23,16027,0.0
12,18,Robitaille Kim ,S,0,0,0,,CAN,DIG,4,23,16027,0.0
13,21,Heppell Avery ,MB,0,0,0,,CAN,DIG,4,23,16027,0.0
0,14,Howe Hilary ,OH,3,0,3,100.0,CAN,DIG,5,13,16027,0.0
1,5,Murmann Julia ,L,2,1,3,33.33,CAN,DIG,5,13,16027,0.0
2,9,Gray Alexa ,OH,1,0,1,100.0,CAN,DIG,5,13,16027,0.0
3,4,Savard Vicky ,OH,0,0,1,0.0,CAN,DIG,5,13,16027,0.0
4,6,White Jazmine Ruth ,MB,0,0,0,,CAN,DIG,5,13,16027,0.0
5,7,Van Buskirk Layne ,MB,0,0,0,,CAN,DIG,5,13,16027,0.0
6,11,Mitrovic Andrea ,OH,0,0,0,,CAN,DIG,5,13,16027,0.0
7,13,King Brie ,S,0,3,3,-100.0,CAN,DIG,5,13,16027,0.0
8,15,Joseph Shainah ,O,0,0,0,,CAN,DIG,5,13,16027,0.0
9,16,Livingston Caroline ,OH,0,0,0,,CAN,DIG,5,13,16027,0.0
10,17,Jost Kacey ,L,0,0,0,,CAN,DIG,5,13,16027,0.0
11,18,Robitaille Kim ,S,0,0,0,,CAN,DIG,5,13,16027,0.0
12,19,Maglio Emily ,MB,0,0,0,,CAN,DIG,5,13,16027,0.0
13,21,Heppell Avery ,MB,0,0,0,,CAN,DIG,5,13,16027,0.0
0,18,Wang Mengjie ,L,15,0,18,83.33,CHN,DIG,0,0,16029,
1,10,Wang Yunlu ,OH,13,0,14,92.86,CHN,DIG,0,0,16029,
2,6,Gong Xiangyu ,O,11,1,12,83.33,CHN,DIG,0,0,16029,
3,12,Li Yingying ,OH,11,2,15,60.0,CHN,DIG,0,0,16029,
4,3,Diao Linyu ,S,4,0,7,57.14,CHN,DIG,0,0,16029,
5,1,Yuan Xinyue (C),MB,3,0,4,75.0,CHN,DIG,0,0,16029,
6,8,Xu Xiaoting ,S,1,0,1,100.0,CHN,DIG,0,0,16029,
7,14,Zheng Yixin ,O,1,0,1,100.0,CHN,DIG,0,0,16029,
8,4,Yang Hanyu ,MB,0,0,0,,CHN,DIG,0,0,16029,
9,5,Gao Yi ,MB,0,0,0,,CHN,DIG,0,0,16029,
10,7,Wang Yuanyuan ,MB,0,0,1,0.0,CHN,DIG,0,0,16029,
11,11,Zhong Hui ,OH,0,0,0,,CHN,DIG,0,0,16029,
12,17,Ni Feifan ,L,0,0,0,,CHN,DIG,0,0,16029,
13,23,Du Qingqing ,OH,0,0,0,,CHN,DIG,0,0,16029,
0,10,Wang Yunlu ,OH,4,0,4,100.0,CHN,DIG,1,25,16029,1.0
1,1,Yuan Xinyue (C),MB,2,0,3,66.67,CHN,DIG,1,25,16029,1.0
2,6,Gong Xiangyu ,O,2,0,2,100.0,CHN,DIG,1,25,16029,1.0
3,18,Wang Mengjie ,L,2,0,3,66.67,CHN,DIG,1,25,16029,1.0
4,3,Diao Linyu ,S,1,0,3,33.33,CHN,DIG,1,25,16029,1.0
5,4,Yang Hanyu ,MB,0,0,0,,CHN,DIG,1,25,16029,1.0
6,5,Gao Yi ,MB,0,0,0,,CHN,DIG,1,25,16029,1.0
7,7,Wang Yuanyuan ,MB,0,0,0,,CHN,DIG,1,25,16029,1.0
8,8,Xu Xiaoting ,S,0,0,0,,CHN,DIG,1,25,16029,1.0
9,11,Zhong Hui ,OH,0,0,0,,CHN,DIG,1,25,16029,1.0
10,12,Li Yingying ,OH,0,1,2,-50.0,CHN,DIG,1,25,16029,1.0
11,14,Zheng Yixin ,O,0,0,0,,CHN,DIG,1,25,16029,1.0
12,17,Ni Feifan ,L,0,0,0,,CHN,DIG,1,25,16029,1.0
13,23,Du Qingqing ,OH,0,0,0,,CHN,DIG,1,25,16029,1.0
0,12,Li Yingying ,OH,3,1,4,50.0,CHN,DIG,2,22,16029,0.0
1,18,Wang Mengjie ,L,3,0,4,75.0,CHN,DIG,2,22,16029,0.0
2,3,Diao Linyu ,S,2,0,2,100.0,CHN,DIG,2,22,16029,0.0
3,6,Gong Xiangyu ,O,2,0,2,100.0,CHN,DIG,2,22,16029,0.0
4,1,Yuan Xinyue (C),MB,1,0,1,100.0,CHN,DIG,2,22,16029,0.0
5,8,Xu Xiaoting ,S,1,0,1,100.0,CHN,DIG,2,22,16029,0.0
6,4,Yang Hanyu ,MB,0,0,0,,CHN,DIG,2,22,16029,0.0
7,5,Gao Yi ,MB,0,0,0,,CHN,DIG,2,22,16029,0.0
8,7,Wang Yuanyuan ,MB,0,0,0,,CHN,DIG,2,22,16029,0.0
9,10,Wang Yunlu ,OH,0,0,1,0.0,CHN,DIG,2,22,16029,0.0
10,11,Zhong Hui ,OH,0,0,0,,CHN,DIG,2,22,16029,0.0
11,14,Zheng Yixin ,O,0,0,0,,CHN,DIG,2,22,16029,0.0
12,17,Ni Feifan ,L,0,0,0,,CHN,DIG,2,22,16029,0.0
13,23,Du Qingqing ,OH,0,0,0,,CHN,DIG,2,22,16029,0.0
0,18,Wang Mengjie ,L,6,0,7,85.71,CHN,DIG,3,25,16029,1.0
1,6,Gong Xiangyu ,O,5,0,5,100.0,CHN,DIG,3,25,16029,1.0
2,12,Li Yingying ,OH,5,0,6,83.33,CHN,DIG,3,25,16029,1.0
3,10,Wang Yunlu ,OH,4,0,4,100.0,CHN,DIG,3,25,16029,1.0
4,3,Diao Linyu ,S,1,0,2,50.0,CHN,DIG,3,25,16029,1.0
5,1,Yuan Xinyue (C),MB,0,0,0,,CHN,DIG,3,25,16029,1.0
6,4,Yang Hanyu ,MB,0,0,0,,CHN,DIG,3,25,16029,1.0
7,5,Gao Yi ,MB,0,0,0,,CHN,DIG,3,25,16029,1.0
8,7,Wang Yuanyuan ,MB,0,0,1,0.0,CHN,DIG,3,25,16029,1.0
9,8,Xu Xiaoting ,S,0,0,0,,CHN,DIG,3,25,16029,1.0
10,11,Zhong Hui ,OH,0,0,0,,CHN,DIG,3,25,16029,1.0
11,14,Zheng Yixin ,O,0,0,0,,CHN,DIG,3,25,16029,1.0
12,17,Ni Feifan ,L,0,0,0,,CHN,DIG,3,25,16029,1.0
13,23,Du Qingqing ,OH,0,0,0,,CHN,DIG,3,25,16029,1.0
0,10,Wang Yunlu ,OH,4,0,4,100.0,CHN,DIG,4,20,16029,0.0
1,12,Li Yingying ,OH,2,0,2,100.0,CHN,DIG,4,20,16029,0.0
2,18,Wang Mengjie ,L,2,0,2,100.0,CHN,DIG,4,20,16029,0.0
3,6,Gong Xiangyu ,O,1,0,1,100.0,CHN,DIG,4,20,16029,0.0
4,14,Zheng Yixin ,O,1,0,1,100.0,CHN,DIG,4,20,16029,0.0
5,1,Yuan Xinyue (C),MB,0,0,0,,CHN,DIG,4,20,16029,0.0
6,3,Diao Linyu ,S,0,0,0,,CHN,DIG,4,20,16029,0.0
7,4,Yang Hanyu ,MB,0,0,0,,CHN,DIG,4,20,16029,0.0
8,5,Gao Yi ,MB,0,0,0,,CHN,DIG,4,20,16029,0.0
9,7,Wang Yuanyuan ,MB,0,0,0,,CHN,DIG,4,20,16029,0.0
10,8,Xu Xiaoting ,S,0,0,0,,CHN,DIG,4,20,16029,0.0
11,11,Zhong Hui ,OH,0,0,0,,CHN,DIG,4,20,16029,0.0
12,17,Ni Feifan ,L,0,0,0,,CHN,DIG,4,20,16029,0.0
13,23,Du Qingqing ,OH,0,0,0,,CHN,DIG,4,20,16029,0.0
0,18,Wang Mengjie ,L,2,0,2,100.0,CHN,DIG,5,15,16029,1.0
1,6,Gong Xiangyu ,O,1,1,2,0.0,CHN,DIG,5,15,16029,1.0
2,10,Wang Yunlu ,OH,1,0,1,100.0,CHN,DIG,5,15,16029,1.0
3,12,Li Yingying ,OH,1,0,1,100.0,CHN,DIG,5,15,16029,1.0
4,1,Yuan Xinyue (C),MB,0,0,0,,CHN,DIG,5,15,16029,1.0
5,3,Diao Linyu ,S,0,0,0,,CHN,DIG,5,15,16029,1.0
6,4,Yang Hanyu ,MB,0,0,0,,CHN,DIG,5,15,16029,1.0
7,5,Gao Yi ,MB,0,0,0,,CHN,DIG,5,15,16029,1.0
8,7,Wang Yuanyuan ,MB,0,0,0,,CHN,DIG,5,15,16029,1.0
9,8,Xu Xiaoting ,S,0,0,0,,CHN,DIG,5,15,16029,1.0
10,11,Zhong Hui ,OH,0,0,0,,CHN,DIG,5,15,16029,1.0
11,14,Zheng Yixin ,O,0,0,0,,CHN,DIG,5,15,16029,1.0
12,17,Ni Feifan ,L,0,0,0,,CHN,DIG,5,15,16029,1.0
13,23,Du Qingqing ,OH,0,0,0,,CHN,DIG,5,15,16029,1.0
0,14,Araujo Natália ,L,14,0,15,93.33,BRA,DIG,0,0,16029,
1,12,Menezes Oliveira de Souza Ana Cristina ,OH,10,0,13,76.92,BRA,DIG,0,0,16029,
2,16,Nascimento Kisy ,O,9,0,12,75.0,BRA,DIG,0,0,16029,
3,17,Bergmann Julia Isabelle ,OH,9,1,12,66.67,BRA,DIG,0,0,16029,
4,8,Silva Carneiro Macris Fernanda (C),S,4,0,6,66.67,BRA,DIG,0,0,16029,
5,2,Duarte Alecrim Diana ,MB,2,0,3,66.67,BRA,DIG,0,0,16029,
6,15,Da Silva Ana Carolina ,MB,1,0,3,33.33,BRA,DIG,0,0,16029,
7,4,Viezel Lorena Giovana ,MB,0,0,0,,BRA,DIG,0,0,16029,
8,11,Basso Maiara ,OH,0,0,0,,BRA,DIG,0,0,16029,
9,18,Da Silva Lorrayna ,O,0,0,0,,BRA,DIG,0,0,16029,
10,19,Lemes Santos Tainara ,O,0,0,1,0.0,BRA,DIG,0,0,16029,
11,20,Vasques Lais ,L,0,0,0,,BRA,DIG,0,0,16029,
12,21,Rios Naiane De Almeida ,S,0,0,0,,BRA,DIG,0,0,16029,
0,14,Araujo Natália ,L,3,0,3,100.0,BRA,DIG,1,23,16029,0.0
1,16,Nascimento Kisy ,O,3,0,4,75.0,BRA,DIG,1,23,16029,0.0
2,17,Bergmann Julia Isabelle ,OH,3,1,4,50.0,BRA,DIG,1,23,16029,0.0
3,2,Duarte Alecrim Diana ,MB,1,0,1,100.0,BRA,DIG,1,23,16029,0.0
4,12,Menezes Oliveira de Souza Ana Cristina ,OH,1,0,3,33.33,BRA,DIG,1,23,16029,0.0
5,4,Viezel Lorena Giovana ,MB,0,0,0,,BRA,DIG,1,23,16029,0.0
6,8,Silva Carneiro Macris Fernanda (C),S,0,0,1,0.0,BRA,DIG,1,23,16029,0.0
7,11,Basso Maiara ,OH,0,0,0,,BRA,DIG,1,23,16029,0.0
8,15,Da Silva Ana Carolina ,MB,0,0,0,,BRA,DIG,1,23,16029,0.0
9,18,Da Silva Lorrayna ,O,0,0,0,,BRA,DIG,1,23,16029,0.0
10,19,Lemes Santos Tainara ,O,0,0,0,,BRA,DIG,1,23,16029,0.0
11,20,Vasques Lais ,L,0,0,0,,BRA,DIG,1,23,16029,0.0
12,21,Rios Naiane De Almeida ,S,0,0,0,,BRA,DIG,1,23,16029,0.0
0,14,Araujo Natália ,L,5,0,5,100.0,BRA,DIG,2,25,16029,1.0
1,8,Silva Carneiro Macris Fernanda (C),S,3,0,4,75.0,BRA,DIG,2,25,16029,1.0
2,16,Nascimento Kisy ,O,3,0,4,75.0,BRA,DIG,2,25,16029,1.0
3,12,Menezes Oliveira de Souza Ana Cristina ,OH,2,0,3,66.67,BRA,DIG,2,25,16029,1.0
4,17,Bergmann Julia Isabelle ,OH,1,0,1,100.0,BRA,DIG,2,25,16029,1.0
5,2,Duarte Alecrim Diana ,MB,0,0,1,0.0,BRA,DIG,2,25,16029,1.0
6,4,Viezel Lorena Giovana ,MB,0,0,0,,BRA,DIG,2,25,16029,1.0
7,11,Basso Maiara ,OH,0,0,0,,BRA,DIG,2,25,16029,1.0
8,15,Da Silva Ana Carolina ,MB,0,0,0,,BRA,DIG,2,25,16029,1.0
9,18,Da Silva Lorrayna ,O,0,0,0,,BRA,DIG,2,25,16029,1.0
10,19,Lemes Santos Tainara ,O,0,0,0,,BRA,DIG,2,25,16029,1.0
11,20,Vasques Lais ,L,0,0,0,,BRA,DIG,2,25,16029,1.0
12,21,Rios Naiane De Almeida ,S,0,0,0,,BRA,DIG,2,25,16029,1.0
0,12,Menezes Oliveira de Souza Ana Cristina ,OH,3,0,3,100.0,BRA,DIG,3,20,16029,0.0
1,14,Araujo Natália ,L,2,0,3,66.67,BRA,DIG,3,20,16029,0.0
2,16,Nascimento Kisy ,O,2,0,2,100.0,BRA,DIG,3,20,16029,0.0
3,2,Duarte Alecrim Diana ,MB,1,0,1,100.0,BRA,DIG,3,20,16029,0.0
4,8,Silva Carneiro Macris Fernanda (C),S,1,0,1,100.0,BRA,DIG,3,20,16029,0.0
5,4,Viezel Lorena Giovana ,MB,0,0,0,,BRA,DIG,3,20,16029,0.0
6,11,Basso Maiara ,OH,0,0,0,,BRA,DIG,3,20,16029,0.0
7,15,Da Silva Ana Carolina ,MB,0,0,2,0.0,BRA,DIG,3,20,16029,0.0
8,17,Bergmann Julia Isabelle ,OH,0,0,1,0.0,BRA,DIG,3,20,16029,0.0
9,18,Da Silva Lorrayna ,O,0,0,0,,BRA,DIG,3,20,16029,0.0
10,19,Lemes Santos Tainara ,O,0,0,0,,BRA,DIG,3,20,16029,0.0
11,20,Vasques Lais ,L,0,0,0,,BRA,DIG,3,20,16029,0.0
12,21,Rios Naiane De Almeida ,S,0,0,0,,BRA,DIG,3,20,16029,0.0
0,17,Bergmann Julia Isabelle ,OH,5,0,5,100.0,BRA,DIG,4,25,16029,1.0
1,14,Araujo Natália ,L,4,0,4,100.0,BRA,DIG,4,25,16029,1.0
2,12,Menezes Oliveira de Souza Ana Cristina ,OH,3,0,3,100.0,BRA,DIG,4,25,16029,1.0
3,2,Duarte Alecrim Diana ,MB,0,0,0,,BRA,DIG,4,25,16029,1.0
4,4,Viezel Lorena Giovana ,MB,0,0,0,,BRA,DIG,4,25,16029,1.0
